,Chiral indice n,Chiral indice m,Initial atomic coordinate u,Initial atomic coordinate v,Initial atomic coordinate w
2859,7,4,0.679254,0.899321,0.088537
2860,7,4,0.75804,0.89373,0.115419
2861,7,4,0.714512,0.899657,0.147677
2862,7,4,0.886404,0.782805,0.136925
2863,7,4,0.868944,0.818337,0.169183
2864,7,4,0.894889,0.752733,0.196064
2865,7,4,0.882689,0.792198,0.228322
2866,7,4,0.108881,0.377097,0.024021
2867,7,4,0.268776,0.667074,0.013269
2868,7,4,0.226911,0.616589,0.045527
2869,7,4,0.302985,0.702986,0.072408
2870,7,4,0.257883,0.654703,0.104666
2871,7,4,0.537176,0.863513,0.093914
2872,7,4,0.483184,0.83771,0.126172
2873,7,4,0.577279,0.878537,0.153054
2874,7,4,0.523703,0.857667,0.185312
2875,7,4,0.787639,0.884563,0.174559
2876,7,4,0.74757,0.895891,0.206817
2877,7,4,0.814287,0.87145,0.233699
2878,7,4,0.778087,0.888062,0.265957
2879,7,4,0.899321,0.720068,0.255204
2880,7,4,0.892507,0.763061,0.287462
2881,7,4,0.898298,0.731224,0.346602
2882,7,4,0.131056,0.181663,0.002516
2883,7,4,0.105111,0.247267,0.029398
2884,7,4,0.117311,0.207802,0.061656
2885,7,4,0.139419,0.469695,0.050903
2886,7,4,0.119375,0.416239,0.083161
2887,7,4,0.15879,0.510203,0.110043
2888,7,4,0.133775,0.456241,0.142301
2889,7,4,0.339216,0.736816,0.131548
2890,7,4,0.29134,0.691229,0.163806
2891,7,4,0.377097,0.768216,0.190688
2892,7,4,0.326937,0.725793,0.222946
2893,7,4,0.616589,0.889678,0.212193
2894,7,4,0.563979,0.873954,0.244451
2895,7,4,0.654703,0.89682,0.271333
2896,7,4,0.603599,0.886404,0.303591
2897,7,4,0.83771,0.854526,0.292839
2898,7,4,0.80575,0.876252,0.325097
2899,7,4,0.857667,0.833964,0.351978
2900,7,4,0.830276,0.860581,0.384236
2901,7,4,0.476297,0.142333,0.018645
2902,7,4,0.212361,0.115437,0.007892
2903,7,4,0.25243,0.104109,0.04015
2904,7,4,0.185713,0.12855,0.067032
2905,7,4,0.221913,0.111938,0.09929
2906,7,4,0.100679,0.279932,0.088537
2907,7,4,0.107493,0.236939,0.120796
2908,7,4,0.100343,0.314856,0.147677
2909,7,4,0.101702,0.268776,0.179935
2910,7,4,0.181663,0.550607,0.169183
2911,7,4,0.151934,0.496692,0.201441
2912,7,4,0.207802,0.590491,0.228322
2913,7,4,0.173663,0.537176,0.26058
2914,7,4,0.416239,0.796864,0.249828
2915,7,4,0.364311,0.75804,0.282086
2916,7,4,0.456241,0.822465,0.308968
2917,7,4,0.403076,0.787639,0.341226
2918,7,4,0.691229,0.899889,0.330473
2919,7,4,0.642156,0.894889,0.362731
2920,7,4,0.725793,0.898856,0.389613
2921,7,4,0.679254,0.899321,0.421871
2922,7,4,0.873954,0.809975,0.411118
2923,7,4,0.851413,0.84121,0.443376
2924,7,4,0.886404,0.782805,0.470258
2925,7,4,0.868944,0.818337,0.502516
2926,7,4,0.622903,0.231784,0.024021
2927,7,4,0.673063,0.274207,0.056279
2928,7,4,0.383411,0.110322,0.045527
2929,7,4,0.436021,0.126046,0.077785
2930,7,4,0.345297,0.10318,0.104666
2931,7,4,0.396401,0.113596,0.136925
2932,7,4,0.16229,0.145474,0.126172
2933,7,4,0.19425,0.123748,0.15843
2934,7,4,0.142333,0.166036,0.185312
2935,7,4,0.169724,0.139419,0.21757
2936,7,4,0.104109,0.351679,0.206817
2937,7,4,0.099999,0.302985,0.239075
2938,7,4,0.111938,0.390024,0.265957
2939,7,4,0.1024,0.339216,0.298215
2940,7,4,0.236939,0.629446,0.287462
2941,7,4,0.198742,0.577279,0.31972
2942,7,4,0.268776,0.667074,0.346602
2943,7,4,0.226911,0.616589,0.37886
2944,7,4,0.496692,0.844758,0.368107
2945,7,4,0.442837,0.814287,0.400365
2946,7,4,0.537176,0.863513,0.427247
2947,7,4,0.483184,0.83771,0.459505
2948,7,4,0.75804,0.89373,0.448753
2949,7,4,0.714512,0.899657,0.481011
2950,7,4,0.787639,0.884563,0.507892
2951,7,4,0.74757,0.895891,0.54015
2952,7,4,0.894889,0.752733,0.529398
2953,7,4,0.882689,0.792198,0.561656
2954,7,4,0.899321,0.720068,0.588537
2955,7,4,0.892507,0.763061,0.620796
2956,7,4,0.818337,0.449393,0.002516
2957,7,4,0.848066,0.503308,0.034774
2958,7,4,0.792198,0.409509,0.061656
2959,7,4,0.826337,0.462824,0.093914
2960,7,4,0.583761,0.203136,0.083161
2961,7,4,0.635689,0.24196,0.115419
2962,7,4,0.543759,0.177535,0.142301
2963,7,4,0.596924,0.212361,0.174559
2964,7,4,0.308771,0.100111,0.163806
2965,7,4,0.357844,0.105111,0.196064
2966,7,4,0.274207,0.101144,0.222946
2967,7,4,0.320746,0.100679,0.255204
2968,7,4,0.126046,0.190025,0.244451
2969,7,4,0.148587,0.15879,0.27671
2970,7,4,0.113596,0.217195,0.303591
2971,7,4,0.131056,0.181663,0.335849
2972,7,4,0.123748,0.429498,0.325097
2973,7,4,0.108881,0.377097,0.357355
2974,7,4,0.139419,0.469695,0.384236
2975,7,4,0.119375,0.416239,0.416494
2976,7,4,0.302985,0.702986,0.405742
2977,7,4,0.257883,0.654703,0.438
2978,7,4,0.339216,0.736816,0.464882
2979,7,4,0.29134,0.691229,0.49714
2980,7,4,0.577279,0.878537,0.486387
2981,7,4,0.523703,0.857667,0.518645
2982,7,4,0.616589,0.889678,0.545527
2983,7,4,0.563979,0.873954,0.577785
2984,7,4,0.814287,0.87145,0.567032
2985,7,4,0.778087,0.888062,0.59929
2986,7,4,0.83771,0.854526,0.626172
2987,7,4,0.80575,0.876252,0.65843
2988,7,4,0.898298,0.731224,0.679935
2989,7,4,0.895891,0.648321,0.04015
2990,7,4,0.900001,0.697015,0.072408
2991,7,4,0.888062,0.609976,0.09929
2992,7,4,0.8976,0.660784,0.131548
2993,7,4,0.763061,0.370554,0.120796
2994,7,4,0.801258,0.422721,0.153054
2995,7,4,0.731224,0.332926,0.179935
2996,7,4,0.773089,0.383411,0.212193
2997,7,4,0.503308,0.155242,0.201441
2998,7,4,0.557163,0.185713,0.233699
2999,7,4,0.462824,0.136487,0.26058
3000,7,4,0.516816,0.16229,0.292839
3001,7,4,0.24196,0.10627,0.282086
3002,7,4,0.285488,0.100343,0.314344
3003,7,4,0.212361,0.115437,0.341226
3004,7,4,0.25243,0.104109,0.373484
3005,7,4,0.105111,0.247267,0.362731
3006,7,4,0.117311,0.207802,0.394989
3007,7,4,0.100679,0.279932,0.421871
3008,7,4,0.107493,0.236939,0.454129
3009,7,4,0.15879,0.510203,0.443376
3010,7,4,0.133775,0.456241,0.475634
3011,7,4,0.181663,0.550607,0.502516
3012,7,4,0.151934,0.496692,0.534774
3013,7,4,0.377097,0.768216,0.524021
3014,7,4,0.326937,0.725793,0.556279
3015,7,4,0.416239,0.796864,0.583161
3016,7,4,0.364311,0.75804,0.615419
3017,7,4,0.654703,0.89682,0.604666
3018,7,4,0.603599,0.886404,0.636925
3019,7,4,0.691229,0.899889,0.663806
3020,7,4,0.642156,0.894889,0.696064
3021,7,4,0.857667,0.833964,0.685312
3022,7,4,0.830276,0.860581,0.71757
3023,7,4,0.873954,0.809975,0.744451
3024,7,4,0.851413,0.84121,0.77671
3025,7,4,0.876252,0.570502,0.15843
3026,7,4,0.891119,0.622903,0.190688
3027,7,4,0.860581,0.530305,0.21757
3028,7,4,0.880625,0.583761,0.249828
3029,7,4,0.697015,0.297014,0.239075
3030,7,4,0.742117,0.345297,0.271333
3031,7,4,0.660784,0.263184,0.298215
3032,7,4,0.70866,0.308771,0.330473
3033,7,4,0.422721,0.121463,0.31972
3034,7,4,0.476297,0.142333,0.351978
3035,7,4,0.383411,0.110322,0.37886
3036,7,4,0.436021,0.126046,0.411118
3037,7,4,0.185713,0.12855,0.400365
3038,7,4,0.221913,0.111938,0.432623
3039,7,4,0.16229,0.145474,0.459505
3040,7,4,0.19425,0.123748,0.491763
3041,7,4,0.100343,0.314856,0.481011
3042,7,4,0.101702,0.268776,0.513269
3043,7,4,0.104109,0.351679,0.54015
3044,7,4,0.099999,0.302985,0.572408
3045,7,4,0.207802,0.590491,0.561656
3046,7,4,0.173663,0.537176,0.593914
3047,7,4,0.236939,0.629446,0.620796
3048,7,4,0.198742,0.577279,0.653054
3049,7,4,0.456241,0.822465,0.642301
3050,7,4,0.403076,0.787639,0.674559
3051,7,4,0.496692,0.844758,0.701441
3052,7,4,0.442837,0.814287,0.733699
3053,7,4,0.725793,0.898856,0.722946
3054,7,4,0.679254,0.899321,0.755204
3055,7,4,0.75804,0.89373,0.782086
3056,7,4,0.714512,0.899657,0.814344
3057,7,4,0.886404,0.782805,0.803591
3058,7,4,0.868944,0.818337,0.835849
3059,7,4,0.894889,0.752733,0.862731
3060,7,4,0.882689,0.792198,0.894989
3061,7,4,0.84121,0.489797,0.27671
3062,7,4,0.866225,0.543759,0.308968
3063,7,4,0.818337,0.449393,0.335849
3064,7,4,0.848066,0.503308,0.368107
3065,7,4,0.622903,0.231784,0.357355
3066,7,4,0.673063,0.274207,0.389613
3067,7,4,0.583761,0.203136,0.416494
3068,7,4,0.635689,0.24196,0.448753
3069,7,4,0.345297,0.10318,0.438
3070,7,4,0.396401,0.113596,0.470258
3071,7,4,0.308771,0.100111,0.49714
3072,7,4,0.357844,0.105111,0.529398
3073,7,4,0.142333,0.166036,0.518645
3074,7,4,0.169724,0.139419,0.550903
3075,7,4,0.126046,0.190025,0.577785
3076,7,4,0.148587,0.15879,0.610043
3077,7,4,0.111938,0.390024,0.59929
3078,7,4,0.1024,0.339216,0.631548
3079,7,4,0.123748,0.429498,0.65843
3080,7,4,0.108881,0.377097,0.690688
3081,7,4,0.268776,0.667074,0.679935
3082,7,4,0.226911,0.616589,0.712193
3083,7,4,0.302985,0.702986,0.739075
3084,7,4,0.257883,0.654703,0.771333
3085,7,4,0.537176,0.863513,0.76058
3086,7,4,0.483184,0.83771,0.792839
3087,7,4,0.577279,0.878537,0.81972
3088,7,4,0.523703,0.857667,0.851978
3089,7,4,0.787639,0.884563,0.841226
3090,7,4,0.74757,0.895891,0.873484
3091,7,4,0.814287,0.87145,0.900365
3092,7,4,0.778087,0.888062,0.932623
3093,7,4,0.899321,0.720068,0.921871
3094,7,4,0.892507,0.763061,0.954129
3095,7,4,0.899657,0.685144,0.314344
3096,7,4,0.895891,0.648321,0.373484
3097,7,4,0.900001,0.697015,0.405742
3098,7,4,0.792198,0.409509,0.394989
3099,7,4,0.826337,0.462824,0.427247
3100,7,4,0.763061,0.370554,0.454129
3101,7,4,0.801258,0.422721,0.486387
3102,7,4,0.543759,0.177535,0.475634
3103,7,4,0.596924,0.212361,0.507892
3104,7,4,0.503308,0.155242,0.534774
3105,7,4,0.557163,0.185713,0.567032
3106,7,4,0.274207,0.101144,0.556279
3107,7,4,0.320746,0.100679,0.588537
3108,7,4,0.24196,0.10627,0.615419
3109,7,4,0.285488,0.100343,0.647677
3110,7,4,0.113596,0.217195,0.636925
3111,7,4,0.131056,0.181663,0.669183
3112,7,4,0.105111,0.247267,0.696064
3113,7,4,0.117311,0.207802,0.728322
3114,7,4,0.139419,0.469695,0.71757
3115,7,4,0.119375,0.416239,0.749828
3116,7,4,0.15879,0.510203,0.77671
3117,7,4,0.133775,0.456241,0.808968
3118,7,4,0.339216,0.736816,0.798215
3119,7,4,0.29134,0.691229,0.830473
3120,7,4,0.377097,0.768216,0.857355
3121,7,4,0.326937,0.725793,0.889613
3122,7,4,0.616589,0.889678,0.87886
3123,7,4,0.563979,0.873954,0.911118
3124,7,4,0.654703,0.89682,0.938
3125,7,4,0.603599,0.886404,0.970258
3126,7,4,0.83771,0.854526,0.959505
3127,7,4,0.80575,0.876252,0.991763
3128,7,4,0.888062,0.609976,0.432623
3129,7,4,0.8976,0.660784,0.464882
3130,7,4,0.876252,0.570502,0.491763
3131,7,4,0.891119,0.622903,0.524021
3132,7,4,0.731224,0.332926,0.513269
3133,7,4,0.773089,0.383411,0.545527
3134,7,4,0.697015,0.297014,0.572408
3135,7,4,0.742117,0.345297,0.604666
3136,7,4,0.462824,0.136487,0.593914
3137,7,4,0.516816,0.16229,0.626172
3138,7,4,0.422721,0.121463,0.653054
3139,7,4,0.476297,0.142333,0.685312
3140,7,4,0.212361,0.115437,0.674559
3141,7,4,0.25243,0.104109,0.706817
3142,7,4,0.185713,0.12855,0.733699
3143,7,4,0.221913,0.111938,0.765957
3144,7,4,0.100679,0.279932,0.755204
3145,7,4,0.107493,0.236939,0.787462
3146,7,4,0.100343,0.314856,0.814344
3147,7,4,0.101702,0.268776,0.846602
3148,7,4,0.181663,0.550607,0.835849
3149,7,4,0.151934,0.496692,0.868107
3150,7,4,0.207802,0.590491,0.894989
3151,7,4,0.173663,0.537176,0.927247
3152,7,4,0.416239,0.796864,0.916494
3153,7,4,0.364311,0.75804,0.948753
3154,7,4,0.456241,0.822465,0.975634
3155,7,4,0.691229,0.899889,0.99714
3156,7,4,0.860581,0.530305,0.550903
3157,7,4,0.880625,0.583761,0.583161
3158,7,4,0.84121,0.489797,0.610043
3159,7,4,0.866225,0.543759,0.642301
3160,7,4,0.660784,0.263184,0.631548
3161,7,4,0.70866,0.308771,0.663806
3162,7,4,0.622903,0.231784,0.690688
3163,7,4,0.673063,0.274207,0.722946
3164,7,4,0.383411,0.110322,0.712193
3165,7,4,0.436021,0.126046,0.744451
3166,7,4,0.345297,0.10318,0.771333
3167,7,4,0.396401,0.113596,0.803591
3168,7,4,0.16229,0.145474,0.792839
3169,7,4,0.19425,0.123748,0.825097
3170,7,4,0.142333,0.166036,0.851978
3171,7,4,0.169724,0.139419,0.884236
3172,7,4,0.104109,0.351679,0.873484
3173,7,4,0.099999,0.302985,0.905742
3174,7,4,0.111938,0.390024,0.932623
3175,7,4,0.1024,0.339216,0.964882
3176,7,4,0.236939,0.629446,0.954129
3177,7,4,0.198742,0.577279,0.986387
3178,7,4,0.899657,0.685144,0.647677
3179,7,4,0.818337,0.449393,0.669183
3180,7,4,0.848066,0.503308,0.701441
3181,7,4,0.792198,0.409509,0.728322
3182,7,4,0.826337,0.462824,0.76058
3183,7,4,0.583761,0.203136,0.749828
3184,7,4,0.635689,0.24196,0.782086
3185,7,4,0.543759,0.177535,0.808968
3186,7,4,0.596924,0.212361,0.841226
3187,7,4,0.308771,0.100111,0.830473
3188,7,4,0.357844,0.105111,0.862731
3189,7,4,0.274207,0.101144,0.889613
3190,7,4,0.320746,0.100679,0.921871
3191,7,4,0.126046,0.190025,0.911118
3192,7,4,0.148587,0.15879,0.943376
3193,7,4,0.113596,0.217195,0.970258
3194,7,4,0.123748,0.429498,0.991763
3195,7,4,0.895891,0.648321,0.706817
3196,7,4,0.900001,0.697015,0.739075
3197,7,4,0.888062,0.609976,0.765957
3198,7,4,0.8976,0.660784,0.798215
3199,7,4,0.763061,0.370554,0.787462
3200,7,4,0.801258,0.422721,0.81972
3201,7,4,0.731224,0.332926,0.846602
3202,7,4,0.773089,0.383411,0.87886
3203,7,4,0.503308,0.155242,0.868107
3204,7,4,0.557163,0.185713,0.900365
3205,7,4,0.462824,0.136487,0.927247
3206,7,4,0.516816,0.16229,0.959505
3207,7,4,0.24196,0.10627,0.948753
3208,7,4,0.285488,0.100343,0.981011
3209,7,4,0.876252,0.570502,0.825097
3210,7,4,0.891119,0.622903,0.857355
3211,7,4,0.860581,0.530305,0.884236
3212,7,4,0.880625,0.583761,0.916494
3213,7,4,0.697015,0.297014,0.905742
3214,7,4,0.742117,0.345297,0.938
3215,7,4,0.660784,0.263184,0.964882
3216,7,4,0.70866,0.308771,0.99714
3217,7,4,0.422721,0.121463,0.986387
3218,7,4,0.84121,0.489797,0.943376
3219,7,4,0.866225,0.543759,0.975634
3220,7,4,0.899657,0.685144,0.981011
3221,7,5,0.907826,0.737041,0.01176
3222,7,5,0.909353,0.717401,0.066806
3223,7,5,0.674354,0.908175,0.020934
3224,7,5,0.870708,0.836254,0.014818
3225,7,5,0.841842,0.866362,0.04387
3226,7,5,0.880131,0.822219,0.069864
3227,7,5,0.854276,0.855199,0.098916
3228,7,5,0.538374,0.872365,0.023992
3229,7,5,0.479409,0.843994,0.053044
3230,7,5,0.745093,0.906776,0.046928
3231,7,5,0.695419,0.909475,0.07598
3232,7,5,0.763594,0.903326,0.101974
3233,7,5,0.715835,0.909415,0.131026
3234,7,5,0.888291,0.807113,0.12491
3235,7,5,0.865533,0.842856,0.153962
3236,7,5,0.895161,0.790988,0.179956
3237,7,5,0.875576,0.829373,0.209008
3238,7,5,0.12687,0.459789,0.007173
3239,7,5,0.320432,0.729051,0.001057
3240,7,5,0.269421,0.677907,0.030109
3241,7,5,0.34194,0.748235,0.056103
3242,7,5,0.289309,0.698869,0.085155
3243,7,5,0.561805,0.881579,0.079038
3244,7,5,0.503012,0.856235,0.10809
3245,7,5,0.585031,0.889526,0.134084
3246,7,5,0.526605,0.867292,0.163136
3247,7,5,0.78122,0.898536,0.15702
3248,7,5,0.735533,0.907995,0.186072
3249,7,5,0.797911,0.892422,0.212066
3250,7,5,0.754449,0.905219,0.241118
3251,7,5,0.900719,0.773895,0.235002
3252,7,5,0.884371,0.814797,0.264054
3253,7,5,0.904945,0.755893,0.290048
3254,7,5,0.891889,0.799175,0.3191
3255,7,5,0.091674,0.323977,0.010231
3256,7,5,0.091241,0.272684,0.039283
3257,7,5,0.168302,0.54229,0.033167
3258,7,5,0.137225,0.48334,0.062219
3259,7,5,0.1827,0.565692,0.088213
3260,7,5,0.148786,0.506947,0.117265
3261,7,5,0.363974,0.766594,0.111148
3262,7,5,0.309897,0.719169,0.1402
3263,7,5,0.38646,0.784068,0.166194
3264,7,5,0.331116,0.738742,0.195246
3265,7,5,0.607975,0.896179,0.18913
3266,7,5,0.55011,0.877129,0.218182
3267,7,5,0.630559,0.901516,0.244176
3268,7,5,0.573449,0.885713,0.273228
3269,7,5,0.813613,0.885005,0.267112
3270,7,5,0.77252,0.901097,0.296164
3271,7,5,0.828273,0.876309,0.322158
3272,7,5,0.789686,0.895643,0.35121
3273,7,5,0.907826,0.737041,0.345093
3274,7,5,0.898105,0.782559,0.374145
3275,7,5,0.909353,0.717401,0.400139
3276,7,5,0.902999,0.765004,0.429191
3277,7,5,0.164804,0.12851,0.016347
3278,7,5,0.124424,0.170627,0.042341
3279,7,5,0.151796,0.13907,0.071393
3280,7,5,0.094225,0.345578,0.065277
3281,7,5,0.090394,0.292694,0.094329
3282,7,5,0.098123,0.367692,0.120323
3283,7,5,0.090908,0.313391,0.149375
3284,7,5,0.198151,0.588877,0.143259
3285,7,5,0.161514,0.530531,0.172311
3286,7,5,0.214605,0.611766,0.198304
3287,7,5,0.175366,0.554014,0.227356
3288,7,5,0.409322,0.800598,0.22124
3289,7,5,0.352896,0.757521,0.250292
3290,7,5,0.432486,0.81613,0.276286
3291,7,5,0.375165,0.775445,0.305338
3292,7,5,0.652711,0.905519,0.299222
3293,7,5,0.596543,0.893016,0.328274
3294,7,5,0.674354,0.908175,0.354268
3295,7,5,0.619317,0.899013,0.38332
3296,7,5,0.841842,0.866362,0.377204
3297,7,5,0.805889,0.888875,0.406255
3298,7,5,0.854276,0.855199,0.432249
3299,7,5,0.821076,0.880815,0.461301
3300,7,5,0.906555,0.746569,0.484237
3301,7,5,0.908759,0.727316,0.539283
3302,7,5,0.532372,0.162557,0.025522
3303,7,5,0.264467,0.092005,0.019405
3304,7,5,0.315036,0.091005,0.048457
3305,7,5,0.245551,0.094781,0.074451
3306,7,5,0.294288,0.090385,0.103503
3307,7,5,0.115629,0.185203,0.097387
3308,7,5,0.139946,0.150828,0.126439
3309,7,5,0.108111,0.200825,0.152433
3310,7,5,0.129292,0.163746,0.181485
3311,7,5,0.103356,0.390246,0.175369
3312,7,5,0.09278,0.334709,0.204421
3313,7,5,0.109907,0.413164,0.230415
3314,7,5,0.096006,0.356576,0.259466
3315,7,5,0.232007,0.634283,0.25335
3316,7,5,0.190297,0.577317,0.282402
3317,7,5,0.250299,0.656355,0.308396
3318,7,5,0.206256,0.600363,0.337448
3319,7,5,0.455874,0.830611,0.331332
3320,7,5,0.397848,0.792454,0.360384
3321,7,5,0.479409,0.843994,0.386378
3322,7,5,0.420871,0.808492,0.41543
3323,7,5,0.695419,0.909475,0.409314
3324,7,5,0.641694,0.903685,0.438366
3325,7,5,0.715835,0.909415,0.464359
3326,7,5,0.6636,0.907016,0.493411
3327,7,5,0.865533,0.842856,0.487295
3328,7,5,0.835196,0.87149,0.516347
3329,7,5,0.875576,0.829373,0.542341
3330,7,5,0.848204,0.86093,0.571393
3331,7,5,0.909606,0.707306,0.594329
3332,7,5,0.740239,0.332799,0.002586
3333,7,5,0.668884,0.261258,0.02858
3334,7,5,0.720726,0.311534,0.057632
3335,7,5,0.44989,0.122871,0.051515
3336,7,5,0.508793,0.14974,0.080567
3337,7,5,0.426551,0.114287,0.106561
3338,7,5,0.485185,0.138086,0.135613
3339,7,5,0.22748,0.098903,0.129497
3340,7,5,0.274222,0.091125,0.158549
3341,7,5,0.210314,0.104357,0.184543
3342,7,5,0.254907,0.093224,0.213595
3343,7,5,0.101895,0.217441,0.207479
3344,7,5,0.119869,0.177781,0.236531
3345,7,5,0.097001,0.234996,0.262525
3346,7,5,0.111709,0.192887,0.291577
3347,7,5,0.117753,0.436371,0.28546
3348,7,5,0.100573,0.378919,0.314512
3349,7,5,0.12687,0.459789,0.340506
3350,7,5,0.106468,0.401664,0.369558
3351,7,5,0.269421,0.677907,0.363442
3352,7,5,0.223191,0.623076,0.392494
3353,7,5,0.289309,0.698869,0.418488
3354,7,5,0.241046,0.64538,0.44754
3355,7,5,0.503012,0.856235,0.441424
3356,7,5,0.444157,0.823505,0.470476
3357,7,5,0.526605,0.867292,0.49647
3358,7,5,0.467628,0.837443,0.525522
3359,7,5,0.735533,0.907995,0.519405
3360,7,5,0.684964,0.908995,0.548457
3361,7,5,0.754449,0.905219,0.574451
3362,7,5,0.705712,0.909615,0.603503
3363,7,5,0.884371,0.814797,0.597387
3364,7,5,0.860054,0.849172,0.626439
3365,7,5,0.891889,0.799175,0.652433
3366,7,5,0.870708,0.836254,0.681485
3367,7,5,0.838486,0.469469,0.005644
3368,7,5,0.868105,0.528447,0.034696
3369,7,5,0.824634,0.445986,0.06069
3370,7,5,0.857142,0.504858,0.089742
3371,7,5,0.647104,0.242479,0.083626
3372,7,5,0.70048,0.290894,0.112678
3373,7,5,0.624835,0.224555,0.138671
3374,7,5,0.679568,0.270949,0.167723
3375,7,5,0.403457,0.106984,0.161607
3376,7,5,0.461626,0.127635,0.190659
3377,7,5,0.380683,0.100987,0.216653
3378,7,5,0.438195,0.118421,0.245705
3379,7,5,0.194111,0.111125,0.239589
3380,7,5,0.236406,0.096674,0.268641
3381,7,5,0.178924,0.119185,0.294635
3382,7,5,0.21878,0.101464,0.323687
3383,7,5,0.093445,0.253431,0.31757
3384,7,5,0.104839,0.209012,0.346622
3385,7,5,0.091241,0.272684,0.372616
3386,7,5,0.099281,0.226105,0.401668
3387,7,5,0.137225,0.48334,0.395552
3388,7,5,0.113669,0.424736,0.424604
3389,7,5,0.148786,0.506947,0.450598
3390,7,5,0.122154,0.448058,0.47965
3391,7,5,0.309897,0.719169,0.473534
3392,7,5,0.259761,0.667201,0.502586
3393,7,5,0.331116,0.738742,0.52858
3394,7,5,0.279274,0.688466,0.557632
3395,7,5,0.55011,0.877129,0.551515
3396,7,5,0.491207,0.85026,0.580567
3397,7,5,0.573449,0.885713,0.606561
3398,7,5,0.514815,0.861914,0.635613
3399,7,5,0.77252,0.901097,0.629497
3400,7,5,0.725778,0.908875,0.658549
3401,7,5,0.789686,0.895643,0.684543
3402,7,5,0.745093,0.906776,0.713595
3403,7,5,0.898105,0.782559,0.707479
3404,7,5,0.880131,0.822219,0.736531
3405,7,5,0.902999,0.765004,0.762525
3406,7,5,0.888291,0.807113,0.791577
3407,7,5,0.90722,0.665291,0.037754
3408,7,5,0.903994,0.643424,0.0928
3409,7,5,0.909519,0.697039,0.121852
3410,7,5,0.809703,0.422683,0.115736
3411,7,5,0.844993,0.481253,0.144788
3412,7,5,0.793744,0.399637,0.170781
3413,7,5,0.831698,0.45771,0.199833
3414,7,5,0.602152,0.207546,0.193717
3415,7,5,0.65806,0.251765,0.222769
3416,7,5,0.579129,0.191508,0.248763
3417,7,5,0.636026,0.233406,0.277815
3418,7,5,0.358306,0.096315,0.271699
3419,7,5,0.414969,0.110474,0.300751
3420,7,5,0.3364,0.092984,0.326745
3421,7,5,0.392025,0.103821,0.355797
3422,7,5,0.164804,0.12851,0.349681
3423,7,5,0.202089,0.107578,0.378733
3424,7,5,0.151796,0.13907,0.404726
3425,7,5,0.186387,0.114995,0.433778
3426,7,5,0.090394,0.292694,0.427662
3427,7,5,0.095055,0.244107,0.456714
3428,7,5,0.090908,0.313391,0.482708
3429,7,5,0.092174,0.262959,0.51176
3430,7,5,0.161514,0.530531,0.505644
3431,7,5,0.131895,0.471553,0.534696
3432,7,5,0.175366,0.554014,0.56069
3433,7,5,0.142858,0.495142,0.589742
3434,7,5,0.352896,0.757521,0.583626
3435,7,5,0.29952,0.709106,0.612678
3436,7,5,0.375165,0.775445,0.638671
3437,7,5,0.320432,0.729051,0.667723
3438,7,5,0.596543,0.893016,0.661607
3439,7,5,0.538374,0.872365,0.690659
3440,7,5,0.619317,0.899013,0.716653
3441,7,5,0.561805,0.881579,0.745705
3442,7,5,0.805889,0.888875,0.739589
3443,7,5,0.763594,0.903326,0.768641
3444,7,5,0.821076,0.880815,0.794635
3445,7,5,0.78122,0.898536,0.823687
3446,7,5,0.906555,0.746569,0.81757
3447,7,5,0.895161,0.790988,0.846622
3448,7,5,0.908759,0.727316,0.872616
3449,7,5,0.900719,0.773895,0.901668
3450,7,5,0.899427,0.621081,0.147846
3451,7,5,0.908326,0.676023,0.176898
3452,7,5,0.893532,0.598336,0.202892
3453,7,5,0.905775,0.654422,0.231944
3454,7,5,0.776809,0.376924,0.225827
3455,7,5,0.8173,0.434308,0.254879
3456,7,5,0.758954,0.35462,0.280873
3457,7,5,0.801849,0.411123,0.309925
3458,7,5,0.555843,0.176495,0.303809
3459,7,5,0.61354,0.215932,0.332861
3460,7,5,0.532372,0.162557,0.358855
3461,7,5,0.590678,0.199402,0.387907
3462,7,5,0.315036,0.091005,0.381791
3463,7,5,0.369441,0.098484,0.410843
3464,7,5,0.294288,0.090385,0.436837
3465,7,5,0.347289,0.094481,0.465889
3466,7,5,0.139946,0.150828,0.459772
3467,7,5,0.171727,0.123691,0.488824
3468,7,5,0.129292,0.163746,0.514818
3469,7,5,0.158158,0.133638,0.54387
3470,7,5,0.09278,0.334709,0.537754
3471,7,5,0.090647,0.282599,0.566806
3472,7,5,0.096006,0.356576,0.5928
3473,7,5,0.090481,0.302961,0.621852
3474,7,5,0.190297,0.577317,0.615736
3475,7,5,0.155007,0.518747,0.644788
3476,7,5,0.206256,0.600363,0.670781
3477,7,5,0.168302,0.54229,0.699833
3478,7,5,0.397848,0.792454,0.693717
3479,7,5,0.34194,0.748235,0.722769
3480,7,5,0.420871,0.808492,0.748763
3481,7,5,0.363974,0.766594,0.777815
3482,7,5,0.641694,0.903685,0.771699
3483,7,5,0.585031,0.889526,0.800751
3484,7,5,0.6636,0.907016,0.826745
3485,7,5,0.607975,0.896179,0.855797
3486,7,5,0.835196,0.87149,0.849681
3487,7,5,0.797911,0.892422,0.878733
