,Calculated atomic coordinates v'
8863,0.906436
8864,0.886641
8865,0.916874
8866,0.899431
8867,0.944167
8868,0.944815
8869,0.941687
8870,0.947239
8871,0.882315
8872,0.904129
8873,0.868607
8874,0.890281
8875,0.736184
8876,0.770926
8877,0.746515
8878,0.054155
8879,0.096051
8880,0.078729
8881,0.109276
8882,0.090613
8883,0.227831
8884,0.195187
8885,0.252121
8886,0.217691
8887,0.424144
8888,0.382225
8889,0.452826
8890,0.410008
8891,0.636645
8892,0.594552
8893,0.662827
8894,0.62257
8895,0.817346
8896,0.786644
8897,0.837662
8898,0.807854
8899,0.925829
8900,0.912469
8901,0.936842
8902,0.925483
8903,0.940467
8904,0.94653
8905,0.932787
8906,0.940717
8907,0.850823
8908,0.87496
8909,0.832387
8910,0.858615
8911,0.722636
8912,0.108026
8913,0.077539
8914,0.095093
8915,0.054713
8916,0.054363
8917,0.059346
8918,0.05396
8919,0.124058
8920,0.102599
8921,0.139614
8922,0.114957
8923,0.276809
8924,0.240607
8925,0.302546
8926,0.264628
8927,0.48117
8928,0.438683
8929,0.509771
8930,0.466812
8931,0.690171
8932,0.65014
8933,0.715038
8934,0.675748
8935,0.854916
8936,0.827004
8937,0.872599
8938,0.845675
8939,0.942924
8940,0.931098
8941,0.943406
8942,0.937184
8943,0.923654
8944,0.935525
8945,0.912872
8946,0.928041
8947,0.81212
8948,0.364181
8949,0.174074
8950,0.204864
8951,0.15656
8952,0.185321
8953,0.071187
8954,0.083943
8955,0.06234
8956,0.073724
8957,0.062717
8958,0.055501
8959,0.06956
8960,0.058604
8961,0.155841
8962,0.129652
8963,0.175886
8964,0.147937
8965,0.328227
8966,0.289244
8967,0.354912
8968,0.314624
8969,0.538617
8970,0.494756
8971,0.56603
8972,0.523156
8973,0.73906
8974,0.701301
8975,0.76218
8976,0.726865
8977,0.886506
8978,0.862339
8979,0.898838
8980,0.877581
8981,0.946211
8982,0.942243
8983,0.946143
8984,0.47644
8985,0.519786
8986,0.29841
8987,0.338071
8988,0.274053
8989,0.311115
8990,0.138099
8991,0.163791
8992,0.121965
8993,0.145806
8994,0.05681
8995,0.064905
8996,0.052864
8997,0.058199
8998,0.077614
8999,0.065751
9000,0.090242
9001,0.076459
9002,0.195518
9003,0.166111
9004,0.217781
9005,0.187041
9006,0.381808
9007,0.340732
9008,0.409329
9009,0.367702
9010,0.594127
9011,0.552369
9012,0.622623
9013,0.580531
9014,0.785837
9015,0.751473
9016,0.807031
9017,0.774133
9018,0.911164
9019,0.658536
9020,0.698222
9021,0.632282
9022,0.673141
9023,0.448293
9024,0.49121
9025,0.419626
9026,0.461764
9027,0.24891
9028,0.285674
9029,0.225301
9030,0.26005
9031,0.107234
9032,0.128685
9033,0.093564
9034,0.113359
9035,0.052829
9036,0.057124
9037,0.055833
9038,0.055185
9039,0.104349
9040,0.087633
9041,0.117685
9042,0.095871
9043,0.240623
9044,0.206478
9045,0.263816
9046,0.229074
9047,0.438546
9048,0.396052
9049,0.466659
9050,0.423858
9051,0.649858
9052,0.608016
9053,0.675887
9054,0.604692
9055,0.645713
9056,0.575856
9057,0.617775
9058,0.391547
9059,0.433432
9060,0.363355
9061,0.405448
9062,0.203183
9063,0.237397
9064,0.182654
9065,0.213356
9066,0.083126
9067,0.100569
9068,0.074171
9069,0.087531
9070,0.058313
9071,0.052762
9072,0.059533
9073,0.05347
9074,0.131393
9075,0.109719
9076,0.149177
9077,0.12504
9078,0.28997
9079,0.253485
9080,0.315341
9081,0.277364
9082,0.494828
9083,0.452292
9084,0.547174
9085,0.589992
9086,0.51883
9087,0.561317
9088,0.337173
9089,0.37743
9090,0.309829
9091,0.34986
9092,0.162338
9093,0.192145
9094,0.145084
9095,0.172996
9096,0.063158
9097,0.074517
9098,0.057076
9099,0.068902
9100,0.067213
9101,0.059283
9102,0.076346
9103,0.064475
9104,0.167613
9105,0.141386
9106,0.18788
9107,0.697454
9108,0.671773
9109,0.710756
9110,0.490229
9111,0.533188
9112,0.461383
9113,0.505244
9114,0.284962
9115,0.324252
9116,0.26094
9117,0.2987
9118,0.127401
9119,0.154325
9120,0.113494
9121,0.137661
9122,0.056594
9123,0.062816
9124,0.053789
9125,0.057757
9126,0.087128
9127,0.071959
9128,0.645088
9129,0.685376
9130,0.618192
9131,0.659268
9132,0.43397
9133,0.476844
9134,0.405873
9135,0.447631
9136,0.23782
9137,0.273135
9138,0.214163
9139,0.248527
9140,0.101162
9141,0.122419
9142,0.088836
9143,0.053857
9144,0.590671
9145,0.632298
9146,0.561454
9147,0.603948
9148,0.377377
9149,0.419469
9150,0.350142
9151,0.391984
9152,0.192969
9153,0.225867
9154,0.71003
9155,0.533341
9156,0.576142
9157,0.505172
9158,0.547708
9159,0.324113
9160,0.684659
9161,0.72747
9162,0.743601
9163,0.933483
9164,0.878064
9165,0.887845
9166,0.831656
9167,0.843047
9168,0.704554
9169,0.866065
9170,0.911053
9171,0.905088
9172,0.927768
9173,0.931034
9174,0.902429
9175,0.908563
9176,0.772648
9177,0.787438
9178,0.719821
9179,0.491198
9180,0.592224
9181,0.57413
9182,0.788663
9183,0.774581
9184,0.845335
9185,0.833234
9186,0.931637
9187,0.926599
9188,0.930645
9189,0.930424
9190,0.864193
9191,0.872406
9192,0.812344
9193,0.824869
9194,0.1874
9195,0.175085
9196,0.372736
9197,0.354986
9198,0.454627
9199,0.436403
9200,0.671941
9201,0.654548
9202,0.74521
9203,0.72911
9204,0.88768
9205,0.878006
9206,0.915893
9207,0.911328
9208,0.91726
9209,0.922447
9210,0.888395
9211,0.89581
9212,0.750927
9213,0.765606
9214,0.087666
9215,0.080582
9216,0.075916
9217,0.111023
9218,0.104147
9219,0.249137
9220,0.234348
9221,0.32148
9222,0.305551
9223,0.537869
9224,0.51977
9225,0.619849
9226,0.601538
9227,0.807268
9228,0.794091
9229,0.859725
9230,0.849493
9231,0.931435
9232,0.929419
9233,0.928644
9234,0.931719
9235,0.846926
9236,0.858333
9237,0.793565
9238,0.807067
9239,0.398596
9240,0.206005
9241,0.140095
9242,0.150457
9243,0.06742
9244,0.069762
9245,0.071039
9246,0.068296
9247,0.153408
9248,0.142596
9249,0.207527
9250,0.193624
9251,0.400893
9252,0.383041
9253,0.483106
9254,0.464428
9255,0.696069
9256,0.679968
9257,0.767034
9258,0.751822
9259,0.89881
9260,0.890885
9261,0.923752
9262,0.918445
9263,0.910942
9264,0.916376
9265,0.87787
9266,0.887008
9267,0.728006
9268,0.743622
9269,0.617441
9270,0.516931
9271,0.535773
9272,0.304
9273,0.320048
9274,0.23261
9275,0.247711
9276,0.100613
9277,0.108668
9278,0.075812
9279,0.08066
9280,0.089605
9281,0.083471
9282,0.121774
9283,0.11198
9284,0.272807
9285,0.256862
9286,0.347374
9287,0.329833
9288,0.565779
9289,0.546975
9290,0.64615
9291,0.627269
9292,0.825936
9293,0.812405
9294,0.87299
9295,0.864952
9296,0.932071
9297,0.932007
9298,0.926393
9299,0.930459
9300,0.831353
9301,0.84302
9302,0.773037
9303,0.788516
9304,0.652997
9305,0.670298
9306,0.434321
9307,0.453107
9308,0.354008
9309,0.372488
9310,0.17297
9311,0.186706
9312,0.126376
9313,0.134539
9314,0.067064
9315,0.065824
9316,0.071613
9317,0.068869
9318,0.168727
9319,0.157661
9320,0.227514
9321,0.212495
9322,0.427243
9323,0.408669
9324,0.509301
9325,0.490797
9326,0.719522
9327,0.704102
9328,0.788039
9329,0.774158
9330,0.910389
9331,0.904768
9332,0.931513
9333,0.926963
9334,0.902288
9335,0.908957
9336,0.865806
9337,0.874073
9338,0.720141
9339,0.57265
9340,0.590967
9341,0.490237
9342,0.50862
9343,0.28006
9344,0.295367
9345,0.211536
9346,0.22542
9347,0.088703
9348,0.094214
9349,0.067736
9350,0.072038
9351,0.098227
9352,0.091886
9353,0.135743
9354,0.126869
9355,0.295722
9356,0.279473
9357,0.3723
9358,0.354753
9359,0.591707
9360,0.573824
9361,0.671612
9362,0.654477
9363,0.845302
9364,0.833298
9365,0.887921
9366,0.878151
9367,0.931359
9368,0.931458
9369,0.919418
9370,0.924084
9371,0.8126
9372,0.824915
9373,0.750863
9374,0.765652
9375,0.703863
9376,0.627184
9377,0.645364
9378,0.407789
9379,0.425836
9380,0.328191
9381,0.345712
9382,0.154172
9383,0.166423
9384,0.111363
9385,0.121672
9386,0.068342
9387,0.068807
9388,0.081502
9389,0.076773
9390,0.186631
9391,0.174189
9392,0.248531
9393,0.234019
9394,0.454329
9395,0.436002
9396,0.537561
9397,0.519178
9398,0.745296
9399,0.728868
9400,0.807137
9401,0.793995
9402,0.916524
9403,0.912334
9404,0.93258
9405,0.930238
9406,0.888977
9407,0.895853
9408,0.846592
9409,0.857404
9410,0.545593
9411,0.564306
9412,0.46265
9413,0.480955
9414,0.255082
9415,0.271446
9416,0.193237
9417,0.207023
9418,0.08384
9419,0.088706
9420,0.068272
9421,0.070179
9422,0.111209
9423,0.104009
9424,0.153254
9425,0.142207
9426,0.321219
9427,0.305111
9428,0.400497
9429,0.382558
9430,0.619499
9431,0.601404
9432,0.696
9433,0.679952
9434,0.859905
9435,0.849543
9436,0.899387
9437,0.891332
9438,0.928961
9439,0.931704
9440,0.910395
9441,0.916529
9442,0.792473
9443,0.806376
9444,0.727193
9445,0.743138
9446,0.678806
9447,0.695262
9448,0.599709
9449,0.618
9450,0.380985
9451,0.399305
9452,0.304762
9453,0.320433
9454,0.140931
9455,0.150801
9456,0.100828
9457,0.108049
9458,0.070997
9459,0.067394
9460,0.089121
9461,0.083431
9462,0.2071
9463,0.193425
9464,0.27253
9465,0.256399
9466,0.483069
9467,0.464227
9468,0.565679
9469,0.546893
9470,0.76739
9471,0.752289
9472,0.82703
9473,0.813294
9474,0.924188
9475,0.91934
9476,0.932936
9477,0.934176
9478,0.878226
9479,0.88802
9480,0.831273
9481,0.842339
9482,0.517816
9483,0.536098
9484,0.434798
9485,0.453361
9486,0.23295
9487,0.248175
9488,0.173564
9489,0.187146
9490,0.07428
9491,0.079727
9492,0.0672
9493,0.066516
9494,0.121936
9495,0.112155
9496,0.168344
9497,0.156953
9498,0.347003
9499,0.329702
9500,0.42735
9501,0.409033
9502,0.645992
9503,0.627512
9504,0.71994
9505,0.704633
9506,0.873624
9507,0.865461
9508,0.911297
9509,0.905786
9510,0.928387
9511,0.931131
9512,0.901773
9513,0.908114
9514,0.772486
9515,0.787505
9516,0.720527
9517,0.652997
9518,0.670418
9519,0.572822
9520,0.591425
9521,0.354293
9522,0.372812
9523,0.280246
9524,0.295446
9525,0.125843
9526,0.133935
9527,0.088947
9528,0.094912
9529,0.072232
9530,0.068966
9531,0.097571
9532,0.091437
9533,0.227352
9534,0.212562
9535,0.296137
9536,0.280179
9537,0.509763
9538,0.49138
9539,0.592211
9540,0.574164
9541,0.788464
9542,0.77458
9543,0.845828
9544,0.833577
9545,0.932264
9546,0.927962
9547,0.931658
9548,0.931193
9549,0.864257
9550,0.873131
9551,0.813369
9552,0.825811
9553,0.704506
9554,0.490602
9555,0.508802
9556,0.407776
9557,0.425871
9558,0.211337
9559,0.225419
9560,0.154665
9561,0.166766
9562,0.068363
9563,0.073401
9564,0.069355
9565,0.069576
9566,0.135807
9567,0.127594
9568,0.187656
9569,0.175131
9570,0.372816
9571,0.354636
9572,0.454407
9573,0.435694
9574,0.671809
9575,0.654288
9576,0.744918
9577,0.728554
9578,0.888637
9579,0.878328
9580,0.91616
9581,0.911294
9582,0.918498
9583,0.923227
9584,0.888791
9585,0.895991
9586,0.751469
9587,0.765981
9588,0.627264
9589,0.645014
9590,0.545373
9591,0.563597
9592,0.328059
9593,0.345452
9594,0.25479
9595,0.27089
9596,0.11232
9597,0.121994
9598,0.084107
9599,0.088672
9600,0.08274
9601,0.077552
9602,0.111605
9603,0.10419
9604,0.249073
9605,0.234394
9606,0.321194
9607,0.304738
9608,0.53735
9609,0.519045
9610,0.619015
9611,0.600695
9612,0.806763
9613,0.792977
9614,0.859069
9615,0.849199
9616,0.931728
9617,0.929821
9618,0.929003
9619,0.932606
9620,0.846746
9621,0.857793
9622,0.7929
9623,0.806575
9624,0.67852
9625,0.694449
9626,0.462131
9627,0.480229
9628,0.380151
9629,0.398462
9630,0.192732
9631,0.205909
9632,0.140275
9633,0.150507
9634,0.068565
9635,0.07058
9636,0.071356
9637,0.068281
9638,0.153074
9639,0.141667
9640,0.206435
9641,0.192933
9642,0.400291
9643,0.382001
9644,0.482184
9645,0.463902
9646,0.695238
9647,0.679567
9648,0.76705
9649,0.751825
9650,0.899172
9651,0.891951
9652,0.92572
9653,0.920273
9654,0.910879
9655,0.916569
9656,0.599107
9657,0.616959
9658,0.516894
9659,0.535572
9660,0.303931
9661,0.320031
9662,0.232966
9663,0.248178
9664,0.10119
9665,0.109115
9666,0.076248
9667,0.081555
9668,0.089058
9669,0.083624
9670,0.12213
9671,0.112992
9672,0.271994
9673,0.256378
9674,0.347003
9675,0.329583
9676,0.565202
9677,0.546639
9678,0.645707
9679,0.627188
9680,0.826436
9681,0.812854
9682,0.874157
9683,0.9328
9684,0.652626
9685,0.670167
9686,0.434221
9687,0.453025
9688,0.35385
9689,0.372731
9690,0.174064
9691,0.187595
9692,0.12701
9693,0.135048
9694,0.067929
9695,0.067993
9696,0.073607
9697,0.069541
9698,0.168647
9699,0.15698
9700,0.226963
9701,0.211485
9702,0.427179
9703,0.408575
9704,0.509398
9705,0.719754
9706,0.572757
9707,0.591331
9708,0.490699
9709,0.509202
9710,0.280478
9711,0.295898
9712,0.211961
9713,0.225842
9714,0.089611
9715,0.095232
9716,0.068487
9717,0.073037
9718,0.097712
9719,0.091043
9720,0.134194
9721,0.125927
9722,0.295494
9723,0.279859
9724,0.704278
9725,0.6277
9726,0.645247
9727,0.408293
9728,0.426176
9729,0.328388
9730,0.345523
9731,0.154698
9732,0.166702
9733,0.112079
9734,0.121849
9735,0.068641
9736,0.068542
9737,0.545671
9738,0.563998
9739,0.462439
9740,0.480822
9741,0.254704
9742,0.271132
9743,0.192863
9744,0.083476
9745,0.678781
9746,0.694889
9747,0.599503
9748,0.380501
9749,0.861257
9750,0.938717
9751,0.91387
9752,0.917162
9753,0.799587
9754,0.809826
9755,0.735903
9756,0.748741
9757,0.862351
9758,0.852276
9759,0.938871
9760,0.934788
9761,0.938723
9762,0.939639
9763,0.876848
9764,0.885097
9765,0.830878
9766,0.84143
9767,0.491695
9768,0.708177
9769,0.693466
9770,0.774447
9771,0.762196
9772,0.901564
9773,0.894176
9774,0.927086
9775,0.923038
9776,0.926824
9777,0.93059
9778,0.899521
9779,0.905801
9780,0.773992
9781,0.786958
9782,0.721321
9783,0.138743
9784,0.291027
9785,0.380444
9786,0.365228
9787,0.587329
9788,0.571889
9789,0.664558
9790,0.649913
9791,0.832445
9792,0.821468
9793,0.879325
9794,0.872258
9795,0.939498
9796,0.939988
9797,0.937087
9798,0.938769
9799,0.860137
9800,0.867638
9801,0.808284
9802,0.820394
9803,0.061283
9804,0.08613
9805,0.082838
9806,0.200413
9807,0.190174
9808,0.264097
9809,0.251259
9810,0.460074
9811,0.444686
9812,0.540941
9813,0.525203
9814,0.735252
9815,0.721837
9816,0.800268
9817,0.788725
9818,0.916731
9819,0.910881
9820,0.937032
9821,0.932919
9822,0.916388
9823,0.921174
9824,0.88501
9825,0.893715
9826,0.749093
9827,0.762236
9828,0.137649
9829,0.147724
9830,0.061129
9831,0.065212
9832,0.061276
9833,0.060361
9834,0.123152
9835,0.114903
9836,0.169122
9837,0.15857
9838,0.33658
9839,0.321865
9840,0.413674
9841,0.397429
9842,0.619234
9843,0.603607
9844,0.694492
9845,0.67973
9846,0.854549
9847,0.844401
9848,0.895484
9849,0.88702
9850,0.940594
9851,0.941263
9852,0.932259
9853,0.935552
9854,0.841883
9855,0.851048
9856,0.787167
9857,0.799588
9858,0.508305
9859,0.291823
9860,0.306534
9861,0.225553
9862,0.237804
9863,0.098436
9864,0.105824
9865,0.072914
9866,0.076962
9867,0.073176
9868,0.06941
9869,0.100479
9870,0.094199
9871,0.226008
9872,0.213042
9873,0.292212
9874,0.278679
9875,0.492591
9876,0.476157
9877,0.572502
9878,0.557088
9879,0.763505
9880,0.750184
9881,0.821744
9882,0.809609
9883,0.923515
9884,0.919215
9885,0.940051
9886,0.937943
9887,0.906373
9888,0.912665
9889,0.869925
9890,0.877695
9891,0.722041
9892,0.7359
9893,0.708973
9894,0.619556
9895,0.634772
9896,0.412671
9897,0.428111
9898,0.335442
9899,0.350087
9900,0.167555
9901,0.178532
9902,0.120675
9903,0.127741
9904,0.060502
9905,0.060012
9906,0.062913
9907,0.061231
9908,0.139863
9909,0.132362
9910,0.191716
9911,0.179606
9912,0.365706
9913,0.350686
9914,0.445302
9915,0.429325
9916,0.6509
9917,0.635786
9918,0.72247
9919,0.708626
9920,0.870475
9921,0.862726
9922,0.908935
9923,0.902596
9924,0.937932
9925,0.93852
9926,0.921629
9927,0.927223
9928,0.821319
9929,0.832356
9930,0.762517
9931,0.774464
9932,0.539926
9933,0.555314
9934,0.45906
9935,0.474797
9936,0.264748
9937,0.278163
9938,0.199732
9939,0.211275
9940,0.083269
9941,0.089119
9942,0.062967
9943,0.067081
9944,0.083613
9945,0.078827
9946,0.11499
9947,0.106285
9948,0.250907
9949,0.237764
9950,0.321334
9951,0.306418
9952,0.525735
9953,0.508886
9954,0.603644
9955,0.587463
9956,0.78862
9957,0.77571
9958,0.84422
9959,0.833286
9960,0.932103
9961,0.929136
9962,0.941116
9963,0.940899
9964,0.893572
9965,0.900906
9966,0.85112
9967,0.66342
9968,0.678135
9969,0.586326
9970,0.602571
9971,0.380766
9972,0.396393
9973,0.305508
9974,0.32027
9975,0.145451
9976,0.155599
9977,0.104516
9978,0.11298
9979,0.059406
9980,0.058737
9981,0.067741
9982,0.064448
9983,0.158117
9984,0.148952
9985,0.212833
9986,0.200412
9987,0.397371
9988,0.381255
9989,0.475873
9990,0.459899
9991,0.679318
9992,0.664229
9993,0.749401
9994,0.735236
9995,0.88779
9996,0.878893
9997,0.919677
9998,0.915412
9999,0.936055
10000,0.707788
10001,0.507409
10002,0.523843
10003,0.427498
10004,0.442912
10005,0.236495
10006,0.249816
10007,0.178256
10008,0.190391
10009,0.076485
10010,0.080785
10011,0.059949
10012,0.062057
10013,0.093627
10014,0.087335
10015,0.130075
10016,0.122305
10017,0.277959
10018,0.2641
10019,0.350136
10020,0.335232
10021,0.556213
10022,0.54033
10023,0.634569
10024,0.618829
10025,0.809242
10026,0.798753
10027,0.634294
10028,0.649314
10029,0.554698
10030,0.570675
10031,0.3491
10032,0.364214
10033,0.27753
10034,0.291375
10035,0.129525
10036,0.137274
10037,0.091065
10038,0.097404
10039,0.062068
10040,0.06148
10041,0.078371
10042,0.072777
10043,0.178681
10044,0.167644
10045,0.237483
10046,0.225536
10047,0.42838
10048,0.412553
10049,0.508236
10050,0.678666
10051,0.693582
10052,0.474265
10053,0.491113
10054,0.396356
10055,0.412537
10056,0.21138
10057,0.22429
10058,0.15578
10059,0.166714
10060,0.067897
10061,0.070864
10062,0.058884
10063,0.059101
10064,0.106428
10065,0.099094
10066,0.14888
10067,0.306202
10068,0.602629
10069,0.618745
10070,0.524127
10071,0.540101
10072,0.320682
10073,0.335771
10074,0.250599
10075,0.264764
10076,0.11221
10077,0.121107
10078,0.080323
10079,0.084588
10080,0.063945
10081,0.649864
10082,0.664768
10083,0.443788
10084,0.45967
10085,0.365431
10086,0.381171
10087,0.190758
10088,0.201247
10089,0.57162
10090,0.587447
10091,0.491764
10092,0.693798
10093,0.861505
10094,0.913134
10095,0.919502
10096,0.804539
10097,0.820429
10098,0.752957
10099,0.770749
10100,0.871066
10101,0.942875
10102,0.939683
10103,0.942491
10104,0.945452
10105,0.884876
10106,0.896821
10107,0.849011
10108,0.861505
10109,0.542228
10110,0.730579
10111,0.801665
10112,0.784775
10113,0.911737
10114,0.903204
10115,0.933595
10116,0.926684
10117,0.935169
10118,0.93884
10119,0.913134
10120,0.919502
10121,0.804539
10122,0.820429
10123,0.752957
10124,0.770749
10125,0.431879
10126,0.410138
10127,0.629515
10128,0.607884
10129,0.691739
10130,0.670947
10131,0.845776
10132,0.830686
10133,0.881796
10134,0.871066
10135,0.942875
10136,0.939683
10137,0.942491
10138,0.945452
10139,0.884876
10140,0.896821
10141,0.849011
10142,0.861505
10143,0.103445
10144,0.247397
10145,0.229885
10146,0.305336
10147,0.284988
10148,0.498172
10149,0.47551
10150,0.564194
10151,0.542228
10152,0.748907
10153,0.730579
10154,0.801665
10155,0.784775
10156,0.911737
10157,0.903204
10158,0.933595
10159,0.926683
10160,0.935169
10161,0.938839
10162,0.913134
10163,0.919502
10164,0.804539
10165,0.820429
10166,0.752957
10167,0.770749
10168,0.096494
10169,0.054009
10170,0.064243
10171,0.060282
10172,0.151364
10173,0.138609
10174,0.195591
10175,0.179345
10176,0.366528
10177,0.345342
10178,0.431879
10179,0.410138
10180,0.629515
10181,0.607884
10182,0.691739
10183,0.670947
10184,0.845776
10185,0.830686
10186,0.881796
10187,0.871066
10188,0.942875
10189,0.939683
10190,0.942491
10191,0.945452
10192,0.884876
10193,0.896822
10194,0.849011
10195,0.154248
10196,0.16958
10197,0.066013
10198,0.072811
10199,0.056115
10200,0.059517
10201,0.08639
10202,0.079808
10203,0.11566
10204,0.103445
10205,0.247397
10206,0.229885
10207,0.305336
10208,0.284988
10209,0.498172
10210,0.47551
10211,0.564194
10212,0.542228
10213,0.748907
10214,0.730579
10215,0.801665
10216,0.784775
10217,0.911737
10218,0.903204
10219,0.933595
10220,0.926684
10221,0.935169
10222,0.93884
10223,0.524643
10224,0.308652
10225,0.329327
10226,0.251314
10227,0.269648
10228,0.117816
10229,0.128927
10230,0.088101
10231,0.096494
10232,0.056824
10233,0.054009
10234,0.064242
10235,0.060282
10236,0.151364
10237,0.138609
10238,0.195591
10239,0.179345
10240,0.366528
10241,0.345342
10242,0.431879
10243,0.410138
10244,0.629515
10245,0.607884
10246,0.691739
10247,0.670947
10248,0.845776
10249,0.830686
10250,0.881796
10251,0.715293
10252,0.633765
10253,0.654805
10254,0.435797
10255,0.457974
10256,0.370641
10257,0.392619
10258,0.198667
10259,0.215442
10260,0.154248
10261,0.16958
10262,0.066013
10263,0.072811
10264,0.056115
10265,0.059517
10266,0.08639
10267,0.079808
10268,0.11566
10269,0.103445
10270,0.247397
10271,0.229885
10272,0.305336
10273,0.284988
10274,0.498173
10275,0.47551
10276,0.564194
10277,0.748907
10278,0.568255
10279,0.590407
10280,0.502173
10281,0.524643
10282,0.308652
10283,0.329327
10284,0.251314
10285,0.269648
10286,0.117816
10287,0.128926
10288,0.088101
10289,0.096494
10290,0.056824
10291,0.054009
10292,0.064243
10293,0.060282
10294,0.151364
10295,0.138609
10296,0.195591
10297,0.179345
10298,0.366528
10299,0.345342
10300,0.695199
10301,0.715293
10302,0.633765
10303,0.654805
10304,0.435797
10305,0.457975
10306,0.370641
10307,0.392619
10308,0.198667
10309,0.215442
10310,0.154248
10311,0.16958
10312,0.066013
10313,0.072811
10314,0.056115
10315,0.059517
10316,0.08639
10317,0.079808
10318,0.11566
10319,0.568255
10320,0.590407
10321,0.502173
10322,0.524643
10323,0.308652
10324,0.329327
10325,0.251314
10326,0.269648
10327,0.117816
10328,0.128927
10329,0.088101
10330,0.056824
10331,0.695199
10332,0.715293
10333,0.633765
10334,0.654805
10335,0.435797
10336,0.457975
10337,0.370641
10338,0.392619
10339,0.198667
10340,0.215442
10341,0.568255
10342,0.590407
10343,0.502173
10344,0.6952
10345,0.862077
10346,0.917243
10347,0.927751
10348,0.809091
10349,0.828716
10350,0.768887
10351,0.790225
10352,0.891269
10353,0.954538
10354,0.953767
10355,0.953721
10356,0.954858
10357,0.893016
10358,0.905398
10359,0.861962
10360,0.87692
10361,0.746499
10362,0.765914
10363,0.825767
10364,0.806576
10365,0.927541
10366,0.916633
10367,0.943076
10368,0.934158
10369,0.942594
10370,0.944754
10371,0.924207
10372,0.931538
10373,0.827984
10374,0.845436
10375,0.789373
10376,0.808992
10377,0.486911
10378,0.459057
10379,0.672099
10380,0.646056
10381,0.719814
10382,0.694664
10383,0.860815
10384,0.844063
10385,0.890543
10386,0.876044
10387,0.947649
10388,0.942149
10389,0.946717
10390,0.946998
10391,0.902898
10392,0.913518
10393,0.87652
10394,0.89187
10395,0.74456
10396,0.766831
10397,0.137923
10398,0.278422
10399,0.352864
10400,0.326314
10401,0.540169
10402,0.512096
10403,0.592491
10404,0.565685
10405,0.764744
10406,0.742969
10407,0.8083
10408,0.788573
10409,0.913536
10410,0.903306
10411,0.931447
10412,0.924065
10413,0.942427
10414,0.947877
10415,0.934726
10416,0.943354
10417,0.845573
10418,0.082757
10419,0.072249
10420,0.190909
10421,0.171284
10422,0.231113
10423,0.209775
10424,0.404318
10425,0.377
10426,0.457581
10427,0.430881
10428,0.645282
10429,0.619647
10430,0.696824
10431,0.672417
10432,0.845358
10433,0.8271
10434,0.876555
10435,0.861624
10436,0.944511
10437,0.941988
10438,0.108731
10439,0.045462
10440,0.046233
10441,0.046279
10442,0.045142
10443,0.106984
10444,0.094602
10445,0.138039
10446,0.123081
10447,0.276125
10448,0.253501
10449,0.325984
10450,0.30151
10451,0.512524
10452,0.485901
10453,0.567774
10454,0.541373
10455,0.745345
10456,0.722858
10457,0.78868
10458,0.905032
10459,0.234086
10460,0.174234
10461,0.193424
10462,0.072459
10463,0.083367
10464,0.056924
10465,0.065842
10466,0.057406
10467,0.055246
10468,0.075793
10469,0.068462
10470,0.172016
10471,0.154564
10472,0.210627
10473,0.191008
10474,0.378465
10475,0.353217
10476,0.433256
10477,0.406207
10478,0.621891
10479,0.594512
10480,0.513089
10481,0.540943
10482,0.327901
10483,0.353943
10484,0.280186
10485,0.305336
10486,0.139185
10487,0.155937
10488,0.109457
10489,0.123955
10490,0.052351
10491,0.057851
10492,0.053283
10493,0.053002
10494,0.097102
10495,0.086482
10496,0.12348
10497,0.10813
10498,0.25544
10499,0.233169
10500,0.303537
10501,0.721578
10502,0.647136
10503,0.673686
10504,0.459831
10505,0.487904
10506,0.407509
10507,0.434315
10508,0.235256
10509,0.257031
10510,0.1917
10511,0.211427
10512,0.086464
10513,0.096694
10514,0.068553
10515,0.075935
10516,0.057573
10517,0.052123
10518,0.065274
10519,0.056646
10520,0.154428
10521,0.595682
10522,0.623
10523,0.542419
10524,0.569119
10525,0.354718
10526,0.380353
10527,0.303176
10528,0.327583
10529,0.154642
10530,0.1729
10531,0.123444
10532,0.138376
10533,0.055489
10534,0.058012
10535,0.723875
10536,0.674016
10537,0.69849
10538,0.487476
10539,0.514099
10540,0.432226
10541,0.458627
10542,0.254655
10543,0.277142
10544,0.21132
10545,0.094968
10546,0.621535
10547,0.646783
10548,0.566744
10549,0.593793
10550,0.378109
10551,0.405488
10552,0.696463
10553,0.862279
10554,0.737684
10555,0.914933
10556,0.929022
10557,0.817812
10558,0.841665
10559,0.79275
10560,0.817524
10561,0.923903
10562,0.960959
10563,0.956253
10564,0.960221
10565,0.900436
10566,0.91604
10567,0.881813
10568,0.89973
10569,0.765188
10570,0.792617
10571,0.737615
10572,0.766676
10573,0.873248
10574,0.851826
10575,0.946331
10576,0.935961
10577,0.953531
10578,0.946062
10579,0.950125
10580,0.956084
10581,0.940345
10582,0.949351
10583,0.862234
10584,0.881755
10585,0.841686
10586,0.559756
10587,0.721974
10588,0.778888
10589,0.750695
10590,0.891529
10591,0.871694
10592,0.908438
10593,0.892385
10594,0.958617
10595,0.954212
10596,0.96107
10597,0.959428
10598,0.92814
10599,0.93976
10600,0.457156
10601,0.423379
10602,0.626699
10603,0.593738
10604,0.659645
10605,0.626928
10606,0.804135
10607,0.778958
10608,0.829815
10609,0.805282
10610,0.924107
