,Calculated atomic coordinates w'
8864,0.466326
8865,0.503843
8866,0.547989
8867,0.534663
8868,0.578828
8869,0.616299
8870,0.660537
8871,0.646845
8872,0.691019
8873,0.728496
8874,0.772722
8875,0.759204
8876,0.803442
8877,0.884978
8878,0.038078
8879,0.024365
8880,0.068623
8881,0.105909
8882,0.150174
8883,0.136554
8884,0.180845
8885,0.21841
8886,0.262568
8887,0.249033
8888,0.293281
8889,0.330539
8890,0.37472
8891,0.361098
8892,0.405282
8893,0.442796
8894,0.487058
8895,0.473206
8896,0.517441
8897,0.55477
8898,0.599102
8899,0.585503
8900,0.629782
8901,0.667231
8902,0.711528
8903,0.697835
8904,0.742135
8905,0.779475
8906,0.823718
8907,0.810199
8908,0.854421
8909,0.891798
8910,0.935971
8911,0.966525
8912,0.007373
8913,0.044817
8914,0.089015
8915,0.075424
8916,0.119695
8917,0.157036
8918,0.201232
8919,0.187594
8920,0.231797
8921,0.269286
8922,0.313525
8923,0.300036
8924,0.344272
8925,0.381544
8926,0.425806
8927,0.412094
8928,0.456316
8929,0.493822
8930,0.538044
8931,0.524372
8932,0.568677
8933,0.605933
8934,0.650191
8935,0.636548
8936,0.680848
8937,0.718328
8938,0.762483
8939,0.748904
8940,0.793126
8941,0.830415
8942,0.874636
8943,0.861187
8944,0.905366
8945,0.942818
8946,0.987038
8947,0.973283
8948,0.027992
8949,0.014169
8950,0.058442
8951,0.095748
8952,0.139981
8953,0.12647
8954,0.170696
8955,0.207995
8956,0.252251
8957,0.238559
8958,0.282865
8959,0.32029
8960,0.364496
8961,0.351042
8962,0.395229
8963,0.432597
8964,0.476845
8965,0.463097
8966,0.507329
8967,0.544812
8968,0.589019
8969,0.5755
8970,0.619696
8971,0.657034
8972,0.701251
8973,0.687616
8974,0.731749
8975,0.769269
8976,0.813482
8977,0.800007
8978,0.8442
8979,0.881495
8980,0.925761
8981,0.912056
8982,0.956309
8983,0.993814
8984,0.034734
8985,0.078947
8986,0.065307
8987,0.109502
8988,0.146827
8989,0.191046
8990,0.177416
8991,0.221595
8992,0.259037
8993,0.303258
8994,0.289573
8995,0.333776
8996,0.371124
8997,0.415362
8998,0.401991
8999,0.44622
9000,0.483701
9001,0.527941
9002,0.514032
9003,0.558313
9004,0.5957
9005,0.639981
9006,0.626586
9007,0.670863
9008,0.708221
9009,0.752499
9010,0.738549
9011,1.0
9012,0.820256
9013,0.864511
9014,0.850994
9015,0.895251
9016,0.932612
9017,0.976864
9018,0.963126
9019,0.003989
9020,0.048155
9021,0.085736
9022,0.129984
9023,0.116349
9024,0.160591
9025,0.197874
9026,0.242135
9027,0.228371
9028,0.27261
9029,0.310056
9030,0.354287
9031,0.340647
9032,0.384894
9033,0.422147
9034,0.466326
9035,0.452886
9036,0.497104
9037,0.534663
9038,0.578828
9039,0.565251
9040,0.609475
9041,0.646845
9042,0.691019
9043,0.67755
9044,0.721749
9045,0.759204
9046,0.803442
9047,0.789673
9048,0.833916
9049,0.871283
9050,0.915497
9051,0.902019
9052,0.946266
9053,0.983697
9054,0.167441
9055,0.211736
9056,0.249033
9057,0.293281
9058,0.279454
9059,0.323685
9060,0.361098
9061,0.405282
9062,0.391727
9063,0.435941
9064,0.473206
9065,0.517441
9066,0.503843
9067,0.547989
9068,0.585503
9069,0.629782
9070,0.616299
9071,0.660537
9072,0.697835
9073,0.742135
9074,0.728496
9075,0.772722
9076,0.810199
9077,0.854421
9078,0.840718
9079,0.884978
9080,0.922286
9081,0.966525
9082,0.953017
9083,0.997247
9084,0.330539
9085,0.37472
9086,0.412094
9087,0.456316
9088,0.442796
9089,0.487058
9090,0.524372
9091,0.568677
9092,0.55477
9093,0.599102
9094,0.636548
9095,0.680848
9096,0.667231
9097,0.711528
9098,0.748904
9099,0.793126
9100,0.779475
9101,0.823718
9102,0.861187
9103,0.905366
9104,0.891798
9105,0.935971
9106,0.973283
9107,0.381544
9108,0.463097
9109,0.507329
9110,0.493822
9111,0.538044
9112,0.5755
9113,0.619696
9114,0.605933
9115,0.650191
9116,0.687616
9117,0.731749
9118,0.718328
9119,0.762483
9120,0.800007
9121,0.8442
9122,0.830415
9123,0.874636
9124,0.912056
9125,0.956309
9126,0.942818
9127,0.987038
9128,0.544812
9129,0.589019
9130,0.626586
9131,0.670863
9132,0.657034
9133,0.701251
9134,0.738549
9135,0.78281
9136,0.769269
9137,0.813482
9138,0.850994
9139,0.895251
9140,0.881495
9141,0.925761
9142,0.963126
9143,0.993814
9144,0.708221
9145,0.752499
9146,0.789673
9147,0.833916
9148,0.820256
9149,0.864511
9150,0.902019
9151,0.946266
9152,0.932612
9153,0.976864
9154,0.840718
9155,0.871283
9156,0.915497
9157,0.953017
9158,0.997247
9159,0.983697
9160,0.922286
9161,0.013012
9162,0.040159
9163,0.026586
9164,0.006225
9165,0.033432
9166,0.050426
9167,0.07761
9168,0.01306
9169,0.0197
9170,0.036744
9171,0.063964
9172,0.043632
9173,0.070798
9174,0.087818
9175,0.115029
9176,0.094629
9177,0.1218
9178,0.16603
9179,0.006234
9180,0.023223
9181,0.050354
9182,0.030011
9183,0.057168
9184,0.074146
9185,0.101262
9186,0.081061
9187,0.108255
9188,0.125374
9189,0.152561
9190,0.132032
9191,0.159236
9192,0.17631
9193,0.203531
9194,0.009646
9195,0.036808
9196,0.016401
9197,0.043585
9198,0.060602
9199,0.087799
9200,0.067305
9201,0.094487
9202,0.11146
9203,0.138684
9204,0.11835
9205,0.145501
9206,0.162631
9207,0.189807
9208,0.169578
9209,0.196753
9210,0.213823
9211,0.240985
9212,0.220585
9213,0.247774
9214,0.023236
9215,0.002832
9216,0.029994
9217,0.047004
9218,0.074188
9219,0.053833
9220,0.080966
9221,0.098008
9222,0.125188
9223,0.10481
9224,0.131994
9225,0.148932
9226,0.176141
9227,0.155804
9228,0.183031
9229,0.200123
9230,0.227288
9231,0.20684
9232,0.234056
9233,0.251175
9234,0.278393
9235,0.257957
9236,0.285116
9237,0.302201
9238,0.329392
9239,0.009562
9240,0.016419
9241,0.033428
9242,0.060557
9243,0.040247
9244,0.067417
9245,0.084454
9246,0.111582
9247,0.091192
9248,0.118391
9249,0.135487
9250,0.162672
9251,0.142225
9252,0.169396
9253,0.186486
9254,0.213703
9255,0.193239
9256,0.220445
9257,0.237473
9258,0.264683
9259,0.244299
9260,0.271512
9261,0.288539
9262,0.315743
9263,0.295432
9264,0.32263
9265,0.339725
9266,0.366891
9267,0.346455
9268,0.373673
9269,0.002904
9270,0.019927
9271,0.047097
9272,0.026646
9273,0.053863
9274,0.070882
9275,0.098088
9276,0.077558
9277,0.104739
9278,0.121734
9279,0.148885
9280,0.128603
9281,0.155755
9282,0.172819
9283,0.19998
9284,0.179685
9285,0.206826
9286,0.223869
9287,0.251007
9288,0.230807
9289,0.25801
9290,0.275039
9291,0.30221
9292,0.281769
9293,0.308952
9294,0.326009
9295,0.353184
9296,0.332761
9297,0.359937
9298,0.37706
9299,0.404253
9300,0.383891
9301,0.411028
9302,0.427994
9303,0.455131
9304,0.057184
9305,0.084378
9306,0.064145
9307,0.091288
9308,0.108276
9309,0.135445
9310,0.115142
9311,0.142314
9312,0.15927
9313,0.186453
9314,0.165995
9315,0.193198
9316,0.210297
9317,0.23749
9318,0.216937
9319,0.244117
9320,0.261162
9321,0.288378
9322,0.268103
9323,0.295258
9324,0.312354
9325,0.339563
9326,0.319261
9327,0.346421
9328,0.363382
9329,0.390539
9330,0.370231
9331,0.397443
9332,0.41451
9333,0.441655
9334,0.421328
9335,0.448518
9336,0.465492
9337,0.492661
9338,0.499323
9339,0.101457
9340,0.12867
9341,0.145755
9342,0.172977
9343,0.1525
9344,0.179689
9345,0.196668
9346,0.223898
9347,0.203441
9348,0.230625
9349,0.247691
9350,0.274879
9351,0.25449
9352,0.281702
9353,0.298639
9354,0.32585
9355,0.305477
9356,0.332693
9357,0.349822
9358,0.377015
9359,0.35662
9360,0.383836
9361,0.400832
9362,0.428042
9363,0.407524
9364,0.434692
9365,0.451746
9366,0.478946
9367,0.458708
9368,0.485849
9369,0.502832
9370,0.529994
9371,0.509646
9372,0.536809
9373,0.553833
9374,0.580966
9375,0.138848
9376,0.183098
9377,0.210268
9378,0.190007
9379,0.217178
9380,0.23416
9381,0.261302
9382,0.240877
9383,0.268086
9384,0.285141
9385,0.312316
9386,0.291963
9387,0.319177
9388,0.336229
9389,0.36341
9390,0.342859
9391,0.370065
9392,0.387145
9393,0.414338
9394,0.394043
9395,0.421228
9396,0.438229
9397,0.465408
9398,0.44501
9399,0.472199
9400,0.489259
9401,0.516419
9402,0.496037
9403,1.0
9404,0.540247
9405,0.567417
9406,0.547004
9407,0.574188
9408,0.591192
9409,0.618391
9410,0.227284
9411,0.254479
9412,0.271511
9413,0.298715
9414,0.278273
9415,0.30545
9416,0.322502
9417,0.349701
9418,0.3294
9419,0.356545
9420,0.373554
9421,0.400688
9422,0.380444
9423,0.407623
9424,0.424623
9425,0.451761
9426,0.431444
9427,0.458652
9428,0.475728
9429,0.502904
9430,0.482376
9431,0.509562
9432,0.526646
9433,0.553863
9434,0.533428
9435,0.560557
9436,0.577558
9437,0.604739
9438,0.584454
9439,0.611582
9440,0.628603
9441,0.655755
9442,0.635487
9443,0.662672
9444,0.679685
9445,0.706826
9446,0.264866
9447,0.292054
9448,0.309084
9449,0.336276
9450,0.315812
9451,0.342986
9452,0.360062
9453,0.387264
9454,0.366766
9455,0.393947
9456,0.410993
9457,0.438187
9458,0.417737
9459,0.444901
9460,0.461929
9461,0.489141
9462,0.46883
9463,0.49597
9464,0.513012
9465,0.540159
9466,0.519927
9467,0.547097
9468,0.564145
9469,0.591288
9470,0.570882
9471,0.598088
9472,0.615142
9473,0.642314
9474,0.621734
9475,0.648885
9476,0.665995
9477,0.693198
9478,0.672819
9479,0.69998
9480,0.716937
9481,0.744117
9482,0.35323
9483,0.38042
9484,0.397475
9485,0.424655
9486,0.404217
9487,0.431391
9488,0.448394
9489,0.475546
9490,0.455187
9491,0.482356
9492,0.499404
9493,0.526586
9494,0.506225
9495,0.533432
9496,0.550426
9497,0.57761
9498,0.557184
9499,0.584378
9500,0.601456
9501,0.62867
9502,0.608276
9503,0.635445
9504,0.6525
9505,0.679689
9506,0.65927
9507,0.686453
9508,0.703441
9509,0.730625
9510,0.710297
9511,0.73749
9512,0.75449
9513,0.781702
9514,0.761162
9515,0.788378
9516,0.832693
9517,0.390697
9518,0.417885
9519,0.434913
9520,0.462044
9521,0.441656
9522,0.46885
9523,0.485864
9524,0.51306
9525,0.492523
9526,0.5197
9527,0.536744
9528,0.563964
9529,0.543632
9530,0.570798
9531,0.587818
9532,0.615029
9533,0.594629
9534,0.6218
9535,0.638848
9536,0.66603
9537,0.645755
9538,0.672977
9539,0.690007
9540,0.717178
9541,0.696668
9542,0.723898
9543,0.740877
9544,0.768086
9545,0.747691
9546,0.774879
9547,0.791963
9548,0.819177
9549,0.798639
9550,0.82585
9551,0.842859
9552,0.870065
9553,0.472129
9554,0.479097
9555,0.506234
9556,0.523223
9557,0.550354
9558,0.530011
9559,0.557168
9560,0.574146
9561,0.601262
9562,0.581061
9563,0.608255
9564,0.625374
9565,0.652561
9566,0.632032
9567,0.659236
9568,0.67631
9569,0.70353
9570,0.683098
9571,0.710268
9572,0.727284
9573,0.754479
9574,0.73416
9575,0.761302
9576,0.778273
9577,0.80545
9578,0.785141
9579,0.812316
9580,0.8294
9581,0.856545
9582,0.836229
9583,0.86341
9584,0.880444
9585,0.907623
9586,0.887145
9587,0.914338
9588,0.516401
9589,0.543585
9590,0.560602
9591,0.587799
9592,0.567305
9593,0.594487
9594,0.61146
9595,0.638684
9596,0.61835
9597,0.645501
9598,0.662631
9599,0.689807
9600,0.669578
9601,0.696753
9602,0.713823
9603,0.740985
9604,0.720585
9605,0.747774
9606,0.764866
9607,0.792054
9608,0.771511
9609,0.798715
9610,0.815812
9611,0.842986
9612,0.822503
9613,0.849701
9614,0.866766
9615,0.893947
9616,0.873554
9617,0.900688
9618,0.917737
9619,0.944901
9620,0.924623
9621,0.951761
9622,0.96883
9623,0.99597
9624,0.598008
9625,0.625188
9626,0.60481
9627,0.631994
9628,0.648932
9629,0.676141
9630,0.655804
9631,0.683031
9632,0.700123
9633,0.727288
9634,0.706839
9635,0.734056
9636,0.751175
9637,0.778393
9638,0.757957
9639,0.785116
9640,0.802201
9641,0.829392
9642,0.809084
9643,1.0
9644,0.85323
9645,0.88042
9646,0.860062
9647,0.887264
9648,0.904217
9649,0.931391
9650,0.910993
9651,0.938187
9652,0.955187
9653,0.982356
9654,0.961929
9655,0.989141
9656,0.642225
9657,0.669396
9658,0.686486
9659,0.713703
9660,0.693239
9661,0.720445
9662,0.737473
9663,0.764683
9664,0.744299
9665,0.771512
9666,0.788539
9667,0.815743
9668,0.795432
9669,0.82263
9670,0.839725
9671,0.866891
9672,0.846455
9673,0.873673
9674,0.890697
9675,0.917885
9676,0.897475
9677,0.924655
9678,0.941656
9679,0.96885
9680,0.948394
9681,0.975546
9682,0.992523
9683,0.999404
9684,0.723869
9685,0.751007
9686,0.730807
9687,0.75801
9688,0.775039
9689,0.80221
9690,0.781769
9691,0.808952
9692,0.826009
9693,0.853184
9694,0.832761
9695,0.859937
9696,0.87706
9697,0.904253
9698,0.883891
9699,0.911028
9700,0.927994
9701,0.955131
9702,0.934913
9703,0.962044
9704,0.979097
9705,0.985864
9706,0.768103
9707,0.795258
9708,0.812354
9709,0.839563
9710,0.819261
9711,0.846421
9712,0.863382
9713,0.890539
9714,0.870231
9715,0.897443
9716,0.91451
9717,0.941655
9718,0.921328
9719,0.948518
9720,0.965492
9721,0.992661
9722,0.972129
9723,0.999323
9724,0.805477
9725,0.849822
9726,0.877015
9727,0.85662
9728,0.883836
9729,0.900832
9730,0.928042
9731,0.907524
9732,0.934692
9733,0.951746
9734,0.978946
9735,0.958708
9736,0.985849
9737,0.894043
9738,0.921228
9739,0.938229
9740,0.965408
9741,0.94501
9742,0.972199
9743,0.989259
9744,0.996037
9745,0.931444
9746,0.958652
9747,0.975728
9748,0.982376
9749,0.020769
9750,0.009119
9751,0.040099
9752,0.090617
9753,0.051664
9754,0.102147
9755,0.133191
9756,0.18366
9757,0.016976
9758,0.06729
9759,0.028657
9760,0.079095
9761,0.110057
9762,0.16036
9763,0.121581
9764,0.172009
9765,0.203037
9766,0.253392
9767,0.044072
9768,0.005259
9769,0.055611
9770,0.086532
9771,0.137018
9772,0.098246
9773,0.148558
9774,0.179518
9775,0.229874
9776,0.191247
9777,0.241568
9778,0.272589
9779,0.323028
9780,0.28439
9781,0.334681
9782,0.41603
9783,0.020769
9784,0.032468
9785,0.063451
9786,0.113885
9787,0.075081
9788,0.125561
9789,0.156491
9790,0.206922
9791,0.168029
9792,0.218514
9793,0.249473
9794,0.299907
9795,0.26096
9796,0.311403
9797,0.342487
9798,0.392912
9799,0.354025
9800,0.404449
9801,0.435514
9802,0.485977
9803,0.009119
9804,0.040099
9805,0.090617
9806,0.051664
9807,0.102147
9808,0.133191
9809,0.18366
9810,0.144872
9811,0.195338
9812,0.226243
9813,0.27666
9814,0.237865
9815,0.288305
9816,0.319211
9817,0.369644
9818,0.33077
9819,0.381166
9820,0.412151
9821,0.462573
9822,0.423824
9823,0.474214
9824,0.505122
9825,0.555498
9826,0.517028
9827,0.567347
9828,0.016976
9829,0.06729
9830,0.028657
9831,0.079095
9832,0.110057
9833,0.16036
9834,0.121581
9835,0.172009
9836,0.203037
9837,0.253392
9838,0.214777
9839,0.265207
9840,0.296172
9841,0.346541
9842,0.307755
9843,0.358229
9844,0.389122
9845,0.439533
9846,0.400625
9847,0.451093
9848,0.482116
9849,0.532517
9850,0.493493
9851,0.54393
9852,0.574935
9853,0.625408
9854,0.586519
9855,0.636961
9856,0.667977
9857,0.718383
9858,0.044072
9859,0.005259
9860,0.055611
9861,0.086532
9862,0.137018
9863,0.098246
9864,0.148558
9865,0.179518
9866,0.229874
9867,0.191247
9868,0.241568
9869,0.272589
9870,0.323028
9871,0.28439
9872,0.334681
9873,0.365618
9874,0.41603
9875,0.377603
9876,0.427956
9877,0.458763
9878,0.509202
9879,0.470457
9880,0.520814
9881,0.55182
9882,0.602241
9883,0.563306
9884,0.613756
9885,0.644716
9886,0.69511
9887,0.656418
9888,0.706844
9889,0.737665
9890,0.788095
9891,0.749463
9892,0.799921
9893,0.032468
9894,0.063451
9895,0.113885
9896,0.075081
9897,0.125561
9898,0.156491
9899,0.206922
9900,0.168029
9901,0.218514
9902,0.249473
9903,0.299907
9904,0.26096
9905,0.311403
9906,0.342487
9907,0.392912
9908,0.354025
9909,0.404449
9910,0.435514
9911,0.485977
9912,0.44725
9913,0.497734
9914,0.528763
9915,0.579153
9916,0.540188
9917,0.590662
9918,0.621783
9919,0.672239
9920,0.63317
9921,0.683594
9922,0.714581
9923,0.765026
9924,0.726178
9925,0.77662
9926,0.807624
9927,0.858023
9928,0.81912
9929,0.869557
9930,0.900593
9931,0.951057
9932,0.144872
9933,0.195338
9934,0.226243
9935,0.27666
9936,0.237865
9937,0.288305
9938,0.319211
9939,0.369644
9940,0.33077
9941,0.381166
9942,0.412151
9943,0.462573
9944,0.423824
9945,0.474214
9946,0.505122
9947,0.555498
9948,0.517028
9949,0.567347
9950,0.598282
9951,0.648633
9952,0.610064
9953,0.660402
9954,0.691441
9955,0.74179
9956,0.703095
9957,0.753439
9958,0.784361
9959,0.834728
9960,0.796062
9961,0.846447
9962,0.877305
9963,0.927727
9964,0.889041
9965,0.939446
9966,0.97038
9967,0.214777
9968,0.265207
9969,0.296172
9970,0.346541
9971,0.307755
9972,0.358229
9973,0.389122
9974,0.439533
9975,0.400625
9976,0.451093
9977,0.482116
9978,0.532517
9979,0.493493
9980,0.54393
9981,0.574935
9982,0.625408
9983,0.586519
9984,0.636961
9985,0.667977
9986,0.718383
9987,0.679627
9988,0.730075
9989,0.761239
9990,0.811662
9991,1.0
9992,0.823104
9993,0.854115
9994,0.904574
9995,0.865729
9996,0.916166
9997,0.947127
9998,0.997625
9999,0.958675
10000,0.365618
10001,0.377603
10002,0.427956
10003,0.458763
10004,0.509202
10005,0.470457
10006,0.520814
10007,0.55182
10008,0.602241
10009,0.563306
10010,0.613756
10011,0.644716
10012,0.69511
10013,0.656418
10014,0.706844
10015,0.737665
10016,0.788095
10017,0.749463
10018,0.799921
10019,0.830941
10020,0.881275
10021,0.842596
10022,0.892976
10023,0.923896
10024,0.974253
10025,0.935698
10026,0.986106
10027,0.44725
10028,0.497734
10029,0.528763
10030,0.579153
10031,0.540188
10032,0.590662
10033,0.621783
10034,0.672239
10035,0.63317
10036,0.683594
10037,0.714581
10038,0.765026
10039,0.726178
10040,0.77662
10041,0.807624
10042,0.858023
10043,0.81912
10044,0.869557
10045,0.900593
10046,0.951057
10047,0.912186
10048,0.962593
10049,0.993601
10050,0.598282
10051,0.648633
10052,0.610064
10053,0.660402
10054,0.691441
10055,0.74179
10056,0.703095
10057,0.753439
10058,0.784361
10059,0.834728
10060,0.796062
10061,0.846447
10062,0.877305
10063,0.927727
10064,0.889041
10065,0.939447
10066,0.97038
10067,0.982069
10068,0.679627
10069,0.730075
10070,0.761239
10071,0.811662
10072,0.772673
10073,0.823104
10074,0.854115
10075,0.904574
10076,0.865729
10077,0.916166
10078,0.947127
10079,0.997625
10080,0.958675
10081,0.830941
10082,0.881275
10083,0.842596
10084,0.892976
10085,0.923896
10086,0.974253
10087,0.935698
10088,0.986106
10089,0.912186
10090,0.962593
10091,0.993601
10092,0.982069
10093,0.022777
10094,0.046508
10095,0.117878
10096,0.070624
10097,0.142026
10098,0.189852
10099,0.261126
10100,0.070972
10101,0.022991
10102,0.094275
10103,0.141957
10104,0.213252
10105,0.165731
10106,0.237072
10107,0.284712
10108,0.35611
10109,0.022884
10110,0.047092
10111,0.094893
10112,0.166248
10113,0.118461
10114,0.189837
10115,0.237387
10116,0.308812
10117,0.260894
10118,0.332244
10119,0.379841
10120,0.451211
10121,0.403957
10122,0.47536
10123,0.523185
10124,0.59446
10125,0.046536
10126,0.117901
10127,0.070684
10128,0.142074
10129,0.189899
10130,0.261241
10131,0.213887
10132,0.285238
10133,0.332944
10134,0.404305
10135,0.356324
10136,0.427609
10137,0.47529
10138,0.546585
10139,0.499065
10140,0.570406
10141,0.618045
10142,0.689443
10143,0.070898
10144,0.022962
10145,0.094217
10146,0.141907
10147,0.213235
10148,0.165756
10149,0.237144
10150,0.284805
10151,0.356217
10152,0.309023
10153,0.380425
10154,0.428227
10155,0.499581
10156,0.451794
10157,0.52317
10158,0.57072
10159,0.642145
10160,0.594228
10161,0.665577
10162,0.713175
10163,0.784545
10164,0.73729
10165,0.808693
10166,0.856519
10167,0.927793
10168,0.022753
10169,0.047049
10170,0.094836
10171,0.166187
10172,0.118418
10173,0.189731
10174,0.237364
10175,0.308735
10176,0.260907
10177,0.332259
10178,0.37987
10179,0.451234
10180,0.404018
10181,0.475407
10182,0.523232
10183,0.594574
10184,0.547221
10185,0.618571
10186,0.666277
10187,0.737638
10188,0.689658
10189,0.760942
10190,0.808624
10191,0.879918
10192,0.832398
10193,0.903739
10194,0.951379
10195,0.046375
10196,0.117707
10197,0.070592
10198,0.141974
10199,0.18985
10200,0.261147
10201,0.213866
10202,0.285228
10203,0.332916
10204,0.404231
10205,0.356296
10206,0.42755
10207,0.475241
10208,0.546568
10209,0.499089
10210,0.570478
10211,0.618138
10212,0.68955
10213,0.642356
10214,0.713759
10215,0.76156
10216,0.832914
10217,0.785127
10218,0.856503
10219,0.904053
10220,0.975479
10221,0.927561
10222,0.998911
10223,0.070817
10224,0.0229
10225,0.094178
10226,0.141799
10227,0.213137
10228,0.165611
10229,0.236967
10230,0.284631
10231,0.356087
10232,0.309062
10233,0.380383
10234,0.42817
10235,0.49952
10236,0.451751
10237,0.523064
10238,0.570697
10239,0.642068
10240,0.594241
10241,0.665592
10242,0.713203
10243,0.784568
10244,0.737351
10245,0.80874
10246,0.856565
10247,0.927907
10248,0.880554
10249,0.951905
10250,0.999611
10251,0.047007
10252,0.094785
10253,0.166158
10254,0.118337
10255,0.189672
10256,0.237237
10257,0.308664
10258,0.260784
10259,0.332166
10260,0.379708
10261,0.45104
10262,0.403925
10263,0.475307
10264,0.523184
10265,0.59448
10266,0.547199
10267,0.618561
10268,0.666249
10269,0.737565
10270,0.689629
10271,0.760884
10272,0.808574
10273,0.879902
10274,0.832423
10275,0.903811
10276,0.951472
10277,0.97569
10278,0.213791
10279,0.285154
10280,0.332782
10281,0.40415
10282,0.356233
10283,0.427511
10284,0.475132
10285,0.54647
10286,0.498944
10287,0.570301
10288,0.617964
10289,0.68942
10290,0.642395
10291,0.713716
10292,0.761503
10293,0.832853
10294,0.785085
10295,0.856397
10296,0.904031
10297,0.975401
10298,0.927574
10299,0.998925
10300,0.308968
10301,0.380341
10302,0.428118
10303,0.499491
10304,0.45167
10305,0.523006
10306,0.57057
10307,0.641998
10308,0.594117
10309,0.665499
10310,0.713042
10311,0.784374
10312,0.737259
10313,0.808641
10314,0.856517
10315,0.927814
10316,0.880532
10317,0.951895
10318,0.999583
10319,0.547124
10320,0.618487
10321,0.666116
10322,0.737483
10323,0.689567
10324,0.760845
10325,0.808465
10326,0.879804
10327,0.832277
10328,0.903634
10329,0.951297
10330,0.975729
10331,0.642301
10332,0.713674
10333,0.761452
10334,0.832825
10335,1.0
10336,0.856339
10337,0.903903
10338,0.975331
10339,0.92745
10340,0.998833
10341,0.880458
10342,0.951821
10343,0.999449
10344,0.975634
10345,0.021442
10346,0.046976
10347,0.136805
10348,0.085683
10349,0.175335
10350,0.239195
10351,0.328926
10352,0.059778
10353,0.007928
10354,0.097793
10355,0.162337
10356,0.25226
10357,0.201038
10358,0.290872
10359,0.354744
10360,0.444457
10361,0.482786
10362,0.021758
10363,0.0857
10364,0.175288
10365,0.123559
10366,0.213298
10367,0.277743
10368,0.367386
10369,0.316606
10370,0.406409
10371,0.47032
10372,0.55993
10373,0.508371
10374,0.598098
10375,0.662659
10376,0.752316
10377,0.008564
10378,0.098121
10379,0.047309
10380,0.136891
10381,0.201127
10382,0.290712
10383,0.23913
10384,0.328661
10385,0.392853
10386,0.482336
10387,0.431915
10388,0.521472
10389,0.585644
10390,0.675133
10391,0.623776
10392,0.71331
10393,0.777666
10394,0.86716
10395,0.816871
10396,0.906375
10397,0.021442
10398,0.05994
10399,0.123845
10400,0.213393
10401,0.162485
10402,0.252036
10403,0.316467
10404,0.406217
10405,0.354623
10406,0.444094
10407,0.508013
10408,0.597781
10409,0.546863
10410,0.636509
10411,0.70074
10412,0.790521
10413,0.738966
10414,0.828523
10415,0.892606
10416,0.982296
10417,0.931768
10418,0.046976
10419,0.136805
10420,0.085683
10421,0.175335
10422,0.239195
10423,0.328926
10424,0.277552
10425,0.367277
10426,0.431854
10427,0.521825
10428,0.47006
10429,0.559829
10430,0.623685
10431,0.713426
10432,0.662169
10433,0.751956
10434,0.816317
10435,0.906226
10436,0.854326
10437,0.944081
10438,0.059778
10439,0.007928
10440,0.097793
10441,0.162337
10442,0.25226
10443,0.201038
10444,0.290872
10445,0.354744
10446,0.444457
10447,0.392913
10448,0.482786
10449,0.547522
10450,0.637348
10451,0.585842
10452,0.675666
10453,0.739427
10454,0.82923
10455,0.777603
10456,0.867551
10457,0.931992
10458,0.970046
10459,0.021758
10460,0.0857
10461,0.175288
10462,0.123559
10463,0.213298
10464,0.277743
10465,0.367386
10466,0.316606
10467,0.406409
10468,0.47032
10469,0.55993
10470,0.508371
10471,0.598098
10472,0.662659
10473,0.752316
10474,0.701601
10475,0.791357
10476,0.85518
10477,0.944702
10478,0.893183
10479,0.982816
10480,0.008564
10481,0.098121
10482,0.047309
10483,0.136891
10484,0.201127
10485,0.290712
10486,0.23913
10487,0.328661
10488,0.392853
10489,0.482336
10490,0.431915
10491,0.521472
10492,0.585644
10493,0.675133
10494,0.623776
10495,0.71331
10496,0.777666
10497,0.86716
10498,0.816871
10499,0.906375
10500,0.970526
10501,0.05994
10502,0.123845
10503,0.213393
10504,0.162485
10505,0.252036
10506,0.316467
10507,0.406217
10508,0.354623
10509,0.444094
10510,0.508013
10511,0.597781
10512,0.546863
10513,0.636509
10514,0.70074
10515,0.790521
10516,0.738967
10517,0.828523
10518,0.892606
10519,0.982296
10520,0.931768
10521,0.277552
10522,0.367277
10523,0.431854
10524,0.521825
10525,0.47006
10526,0.559829
10527,0.623685
10528,0.713426
10529,0.662169
10530,0.751956
10531,0.816317
10532,0.906226
10533,0.854326
10534,0.944081
10535,0.392913
10536,0.547522
10537,0.637348
10538,0.585842
10539,0.675666
10540,0.739427
10541,0.82923
10542,0.777603
10543,0.867552
10544,0.931992
10545,0.970046
10546,0.701601
10547,0.791357
10548,0.85518
10549,0.944702
10550,0.893183
10551,0.982816
10552,0.970526
10553,0.010312
10554,0.081728
10555,0.033912
10556,0.15292
10557,0.105629
10558,0.224643
10559,0.31991
10560,0.438845
10561,0.010451
10562,0.081722
10563,0.176964
10564,0.295898
10565,0.248472
10566,0.367393
10567,0.462752
10568,0.581692
10569,0.53423
10570,0.653093
10571,0.748412
10572,0.867309
10573,0.03427
10574,0.153168
10575,0.105682
10576,0.2246
10577,0.319801
10578,0.438769
10579,0.391067
10580,0.509931
10581,0.605415
10582,0.724463
10583,0.676856
10584,0.795887
10585,0.89139
10586,0.010149
10587,0.08173
10588,0.177134
10589,0.296102
10590,0.248491
10591,0.367504
10592,0.462855
10593,0.581792
10594,0.534049
10595,0.65308
10596,0.748443
10597,0.867382
10598,0.819678
10599,0.938626
10600,0.034007
10601,0.153046
10602,0.105364
10603,0.224446
10604,0.319788
10605,0.438961
10606,0.391302
10607,0.510399
10608,0.605706
10609,0.724856
10610,0.676975
10611,0.796076
