,Calculated atomic coordinates u'
8863,0.543882
8864,0.500691
8865,0.571487
8866,0.528063
8867,0.742353
8868,0.705431
8869,0.765498
8870,0.731001
8871,0.887188
8872,0.864936
8873,0.901199
8874,0.879935
8875,0.946639
8876,0.942519
8877,0.943937
8878,0.306346
8879,0.134668
8880,0.159585
8881,0.118479
8882,0.1425
8883,0.054981
8884,0.062972
8885,0.053762
8886,0.059152
8887,0.081536
8888,0.069671
8889,0.093554
8890,0.077286
8891,0.201306
8892,0.171099
8893,0.222594
8894,0.189914
8895,0.387733
8896,0.345247
8897,0.414465
8898,0.373282
8899,0.598721
8900,0.557079
8901,0.627454
8902,0.586086
8903,0.789545
8904,0.755637
8905,0.809639
8906,0.777203
8907,0.911853
8908,0.893574
8909,0.922215
8910,0.905495
8911,0.945463
8912,0.486245
8913,0.414601
8914,0.457103
8915,0.244165
8916,0.280837
8917,0.221574
8918,0.256047
8919,0.104402
8920,0.126284
8921,0.091956
8922,0.109811
8923,0.054158
8924,0.056029
8925,0.056117
8926,0.054974
8927,0.106002
8928,0.087471
8929,0.119568
8930,0.098365
8931,0.244313
8932,0.210437
8933,0.26973
8934,0.235005
8935,0.443403
8936,0.401701
8937,0.472141
8938,0.428594
8939,0.654927
8940,0.612372
8941,0.679798
8942,0.639954
8943,0.828738
8944,0.798679
8945,0.846055
8946,0.819082
8947,0.929379
8948,0.800678
8949,0.599474
8950,0.640737
8951,0.570804
8952,0.612255
8953,0.386895
8954,0.428377
8955,0.358433
8956,0.399894
8957,0.198744
8958,0.231539
8959,0.1777
8960,0.208737
8961,0.079607
8962,0.096504
8963,0.072299
8964,0.086813
8965,0.057468
8966,0.053252
8967,0.061469
8968,0.055425
8969,0.134862
8970,0.112692
8971,0.153823
8972,0.127459
8973,0.295119
8974,0.257857
8975,0.32
8976,0.280269
8977,0.499361
8978,0.456072
8979,0.527623
8980,0.485004
8981,0.705849
8982,0.666996
8983,0.730693
8984,0.873637
8985,0.895346
8986,0.743242
8987,0.778008
8988,0.718366
8989,0.755356
8990,0.542301
8991,0.584761
8992,0.513278
8993,0.556281
8994,0.331094
8995,0.372238
8996,0.30489
8997,0.344468
8998,0.158419
8999,0.188622
9000,0.142855
9001,0.170972
9002,0.063492
9003,0.075832
9004,0.058837
9005,0.069311
9006,0.068753
9007,0.058648
9008,0.07538
9009,0.063509
9010,0.171025
9011,0.142679
9012,0.18879
9013,0.158705
9014,0.344576
9015,0.305228
9016,0.372381
9017,0.33151
9018,0.556532
9019,0.940489
9020,0.94586
9021,0.936703
9022,0.944852
9023,0.857204
9024,0.881156
9025,0.840169
9026,0.865636
9027,0.692856
9028,0.729991
9029,0.666534
9030,0.705758
9031,0.484968
9032,0.527834
9033,0.456118
9034,0.499309
9035,0.280102
9036,0.319635
9037,0.257647
9038,0.294569
9039,0.127796
9040,0.15391
9041,0.112812
9042,0.135065
9043,0.05571
9044,0.061891
9045,0.053361
9046,0.057481
9047,0.086339
9048,0.07187
9049,0.096876
9050,0.080323
9051,0.209153
9052,0.178488
9053,0.232218
9054,0.928627
9055,0.93916
9056,0.918464
9057,0.930329
9058,0.818971
9059,0.846693
9060,0.798694
9061,0.828901
9062,0.640095
9063,0.679808
9064,0.612267
9065,0.654753
9066,0.428513
9067,0.471937
9068,0.401279
9069,0.442921
9070,0.234503
9071,0.269
9072,0.210455
9073,0.244363
9074,0.098801
9075,0.120065
9076,0.088147
9077,0.106426
9078,0.054456
9079,0.056063
9080,0.056166
9081,0.054537
9082,0.11096
9083,0.092245
9084,0.906446
9085,0.922714
9086,0.893998
9087,0.912529
9088,0.777406
9089,0.810086
9090,0.755687
9091,0.789563
9092,0.585535
9093,0.626718
9094,0.556597
9095,0.598299
9096,0.372546
9097,0.413914
9098,0.345073
9099,0.387628
9100,0.190361
9101,0.222797
9102,0.171261
9103,0.201321
9104,0.077785
9105,0.094505
9106,0.070621
9107,0.943883
9108,0.942532
9109,0.946748
9110,0.880432
9111,0.901635
9112,0.865138
9113,0.887308
9114,0.73027
9115,0.764995
9116,0.704881
9117,0.742143
9118,0.527859
9119,0.571406
9120,0.500639
9121,0.543928
9122,0.320202
9123,0.360046
9124,0.294151
9125,0.333004
9126,0.153945
9127,0.180918
9128,0.938531
9129,0.944575
9130,0.931248
9131,0.941353
9132,0.846177
9133,0.872541
9134,0.828975
9135,0.857321
9136,0.68
9137,0.719731
9138,0.655424
9139,0.694772
9140,0.472377
9141,0.514996
9142,0.443468
9143,0.269307
9144,0.92462
9145,0.936491
9146,0.913661
9147,0.92813
9148,0.81121
9149,0.841295
9150,0.790847
9151,0.821512
9152,0.627619
9153,0.66849
9154,0.945544
9155,0.903124
9156,0.919677
9157,0.88904
9158,0.907755
9159,0.767782
9160,0.943834
9161,0.932399
9162,0.931998
9163,0.698465
9164,0.869842
9165,0.860877
9166,0.906072
9167,0.898942
9168,0.2751
9169,0.484467
9170,0.585653
9171,0.567726
9172,0.783273
9173,0.768821
9174,0.838944
9175,0.827035
9176,0.927219
9177,0.92468
9178,0.932811
9179,0.123739
9180,0.183308
9181,0.169895
9182,0.366976
9183,0.3491
9184,0.448041
9185,0.428359
9186,0.665643
9187,0.647061
9188,0.736647
9189,0.720464
9190,0.883947
9191,0.873933
9192,0.914373
9193,0.908915
9194,0.08605
9195,0.09166
9196,0.078661
9197,0.073736
9198,0.106037
9199,0.099151
9200,0.243826
9201,0.228422
9202,0.313959
9203,0.297876
9204,0.529477
9205,0.510397
9206,0.610271
9207,0.592173
9208,0.80099
9209,0.787659
9210,0.853211
9211,0.842004
9212,0.932176
9213,0.929199
9214,0.407524
9215,0.19836
9216,0.211747
9217,0.146835
9218,0.158179
9219,0.068522
9220,0.070903
9221,0.069654
9222,0.069417
9223,0.147964
9224,0.137761
9225,0.201996
9226,0.189126
9227,0.392136
9228,0.374067
9229,0.473199
9230,0.454846
9231,0.688539
9232,0.671439
9233,0.758864
9234,0.744837
9235,0.894245
9236,0.887129
9237,0.921871
9238,0.91713
9239,0.811307
9240,0.626089
9241,0.526684
9242,0.545198
9243,0.311075
9244,0.328297
9245,0.241002
9246,0.255381
9247,0.106289
9248,0.113867
9249,0.079163
9250,0.083384
9251,0.087543
9252,0.082438
9253,0.119329
9254,0.110669
9255,0.266295
9256,0.250251
9257,0.338836
9258,0.32229
9259,0.556078
9260,0.537973
9261,0.637459
9262,0.619472
9263,0.820659
9264,0.807914
9265,0.869487
9266,0.859697
9267,0.932573
9268,0.931767
9269,0.91855
9270,0.881662
9271,0.889931
9272,0.733795
9273,0.749688
9274,0.661085
9275,0.677773
9276,0.443768
9277,0.462213
9278,0.36254
9279,0.380154
9280,0.180027
9281,0.192199
9282,0.130323
9283,0.139825
9284,0.067892
9285,0.068743
9286,0.073855
9287,0.071066
9288,0.164164
9289,0.152557
9290,0.221761
9291,0.208243
9292,0.418885
9293,0.400903
9294,0.50155
9295,0.483313
9296,0.713143
9297,0.697014
9298,0.781685
9299,0.767665
9300,0.90527
9301,0.897861
9302,0.926887
9303,0.924982
9304,0.926899
9305,0.929675
9306,0.835869
9307,0.847291
9308,0.778195
9309,0.791429
9310,0.581165
9311,0.598903
9312,0.497983
9313,0.5162
9314,0.286519
9315,0.301884
9316,0.217121
9317,0.232085
9318,0.09505
9319,0.103002
9320,0.073788
9321,0.075788
9322,0.095548
9323,0.089554
9324,0.132692
9325,0.123193
9326,0.289893
9327,0.273962
9328,0.365694
9329,0.34814
9330,0.584662
9331,0.566622
9332,0.66473
9333,0.646381
9334,0.837948
9335,0.826629
9336,0.88481
9337,0.874723
9338,0.93242
9339,0.904561
9340,0.910346
9341,0.867026
9342,0.876616
9343,0.709956
9344,0.725897
9345,0.633936
9346,0.651411
9347,0.414866
9348,0.43284
9349,0.334989
9350,0.353051
9351,0.162739
9352,0.174031
9353,0.116551
9354,0.125876
9355,0.067232
9356,0.06648
9357,0.077829
9358,0.073221
9359,0.182562
9360,0.169595
9361,0.243374
9362,0.227873
9363,0.446782
9364,0.427504
9365,0.52877
9366,0.510033
9367,0.736295
9368,0.720388
9369,0.80164
9370,0.788253
9371,0.91395
9372,0.90834
9373,0.931478
9374,0.929097
9375,0.932531
9376,0.922092
9377,0.927482
9378,0.817011
9379,0.830189
9380,0.756221
9381,0.771724
9382,0.552557
9383,0.571941
9384,0.470622
9385,0.489603
9386,0.263459
9387,0.279417
9388,0.19855
9389,0.211826
9390,0.084847
9391,0.090209
9392,0.067474
9393,0.070355
9394,0.105745
9395,0.098517
9396,0.147032
9397,0.136113
9398,0.313256
9399,0.297227
9400,0.391791
9401,0.373911
9402,0.610133
9403,0.592476
9404,0.688925
9405,0.671703
9406,0.853165
9407,0.841821
9408,0.893711
9409,0.886133
9410,0.894807
9411,0.901808
9412,0.852558
9413,0.862522
9414,0.686229
9415,0.702481
9416,0.607991
9417,0.625984
9418,0.389659
9419,0.407551
9420,0.311158
9421,0.328356
9422,0.146397
9423,0.157858
9424,0.105942
9425,0.113467
9426,0.069229
9427,0.068697
9428,0.086955
9429,0.08145
9430,0.200896
9431,0.188693
9432,0.266205
9433,0.250312
9434,0.473316
9435,0.454802
9436,0.556232
9437,0.537787
9438,0.758998
9439,0.744619
9440,0.819973
9441,0.807801
9442,0.920837
9443,0.916616
9444,0.932108
9445,0.931257
9446,0.930688
9447,0.931517
9448,0.912584
9449,0.918273
9450,0.798118
9451,0.811092
9452,0.733523
9453,0.749534
9454,0.526609
9455,0.544968
9456,0.443626
9457,0.461495
9458,0.240846
9459,0.254705
9460,0.179574
9461,0.191884
9462,0.078703
9463,0.083155
9464,0.067601
9465,0.068002
9466,0.118338
9467,0.110069
9468,0.164131
9469,0.152709
9470,0.338915
9471,0.322227
9472,0.418835
9473,0.401097
9474,0.63746
9475,0.619846
9476,0.713481
9477,0.698116
9478,0.869677
9479,0.860175
9480,0.90495
9481,0.896998
9482,0.881186
9483,0.889615
9484,0.835972
9485,0.847364
9486,0.660868
9487,0.677371
9488,0.580658
9489,0.598481
9490,0.361568
9491,0.379435
9492,0.286173
9493,0.301535
9494,0.130158
9495,0.139123
9496,0.093928
9497,0.101058
9498,0.073101
9499,0.070326
9500,0.095439
9501,0.089654
9502,0.221805
9503,0.208571
9504,0.290044
9505,0.274103
9506,0.502017
9507,0.4838
9508,0.585134
9509,0.56716
9510,0.782879
9511,0.767915
9512,0.837261
9513,0.825969
9514,0.926212
9515,0.924212
9516,0.93352
9517,0.926547
9518,0.929256
9519,0.904544
9520,0.910328
9521,0.777936
9522,0.791072
9523,0.70941
9524,0.7249
9525,0.4977
9526,0.515533
9527,0.414347
9528,0.432274
9529,0.216727
9530,0.231179
9531,0.161056
9532,0.172965
9533,0.072781
9534,0.07532
9535,0.06747
9536,0.067189
9537,0.132974
9538,0.123384
9539,0.182989
9540,0.169811
9541,0.366064
9542,0.348589
9543,0.447443
9544,0.428059
9545,0.665011
9546,0.646949
9547,0.736541
9548,0.720583
9549,0.883449
9550,0.874124
9551,0.915153
9552,0.909791
9553,0.932618
9554,0.866855
9555,0.876261
9556,0.816692
9557,0.830105
9558,0.633024
9559,0.6509
9560,0.551959
9561,0.571641
9562,0.334357
9563,0.352939
9564,0.263353
9565,0.279536
9566,0.116053
9567,0.126068
9568,0.085627
9569,0.091085
9570,0.077908
9571,0.072518
9572,0.105193
9573,0.098193
9574,0.243779
9575,0.228276
9576,0.313771
9577,0.297519
9578,0.529378
9579,0.510397
9580,0.610341
9581,0.592449
9582,0.80145
9583,0.788174
9584,0.853603
9585,0.842142
9586,0.932526
9587,0.929645
9588,0.921339
9589,0.926264
9590,0.893963
9591,0.900849
9592,0.756175
9593,0.771578
9594,0.686041
9595,0.702124
9596,0.470523
9597,0.489603
9598,0.389729
9599,0.407827
9600,0.19901
9601,0.21234
9602,0.146789
9603,0.157996
9604,0.067824
9605,0.070801
9606,0.069312
9607,0.068483
9608,0.147443
9609,0.137478
9610,0.201882
9611,0.188908
9612,0.392009
9613,0.374016
9614,0.473391
9615,0.455032
9616,0.688842
9617,0.671644
9618,0.759154
9619,0.745295
9620,0.894058
9621,0.886533
9622,0.921297
9623,0.916845
9624,0.930346
9625,0.930583
9626,0.852036
9627,0.862239
9628,0.798004
9629,0.810874
9630,0.607864
9631,0.625933
9632,0.526801
9633,0.545154
9634,0.311461
9635,0.328561
9636,0.241136
9637,0.255163
9638,0.105755
9639,0.112871
9640,0.078129
9641,0.08287
9642,0.087416
9643,0.081727
9644,0.118814
9645,0.110385
9646,0.266477
9647,0.250466
9648,0.339132
9649,0.322629
9650,0.556374
9651,0.538505
9652,0.638432
9653,0.620565
9654,0.820426
9655,0.808116
9656,0.912457
9657,0.917562
9658,0.880671
9659,0.889331
9660,0.733705
9661,0.749749
9662,0.661164
9663,0.67771
9664,0.443922
9665,0.462027
9666,0.362541
9667,0.380528
9668,0.179341
9669,0.192086
9670,0.130513
9671,0.140303
9672,0.067427
9673,0.068233
9674,0.073453
9675,0.070745
9676,0.164028
9677,0.152636
9678,0.222064
9679,0.208928
9680,0.419342
9681,0.401519
9682,0.5023
9683,0.713827
9684,0.926145
9685,0.928934
9686,0.835836
9687,0.847443
9688,0.778239
9689,0.791757
9690,0.581115
9691,0.599097
9692,0.49845
9693,0.516687
9694,0.286857
9695,0.302985
9696,0.218315
9697,0.232335
9698,0.09473
9699,0.102139
9700,0.073113
9701,0.075018
9702,0.095456
9703,0.089672
9704,0.133145
9705,0.29059
9706,0.904452
9707,0.910446
9708,0.867308
9709,0.876807
9710,0.710107
9711,0.726038
9712,0.634306
9713,0.65186
9714,0.415338
9715,0.433378
9716,0.33527
9717,0.353618
9718,0.162052
9719,0.173371
9720,0.11519
9721,0.125278
9722,0.067382
9723,0.06758
9724,0.932768
9725,0.922171
9726,0.926779
9727,0.817438
9728,0.830405
9729,0.756625
9730,0.772127
9731,0.553218
9732,0.572496
9733,0.47123
9734,0.489967
9735,0.263705
9736,0.279612
9737,0.894255
9738,0.901483
9739,0.852968
9740,0.863887
9741,0.686744
9742,0.702772
9743,0.608209
9744,0.389867
9745,0.930771
9746,0.931303
9747,0.913045
9748,0.799104
9749,0.896319
9750,0.768731
9751,0.83712
9752,0.825792
9753,0.929827
9754,0.925525
9755,0.941969
9756,0.939727
9757,0.467508
9758,0.450835
9759,0.671986
9760,0.656347
9761,0.741701
9762,0.727835
9763,0.881494
9764,0.873459
9765,0.914937
9766,0.908835
9767,0.115898
9768,0.270399
9769,0.256154
9770,0.341752
9771,0.326357
9772,0.546862
9773,0.530249
9774,0.624798
9775,0.609093
9776,0.804103
9777,0.791603
9778,0.854819
9779,0.844676
9780,0.934346
9781,0.931978
9782,0.939575
9783,0.10368
9784,0.058322
9785,0.071642
9786,0.067244
9787,0.172001
9788,0.160834
9789,0.230109
9790,0.217984
9791,0.418376
9792,0.403143
9793,0.4985
9794,0.483044
9795,0.699325
9796,0.685725
9797,0.767376
9798,0.754387
9799,0.895224
9800,0.886923
9801,0.922852
9802,0.919914
9803,0.231269
9804,0.16288
9805,0.174208
9806,0.070173
9807,0.074475
9808,0.058031
9809,0.060272
9810,0.100335
9811,0.095321
9812,0.142218
9813,0.13415
9814,0.298814
9815,0.285463
9816,0.372987
9817,0.357573
9818,0.57928
9819,0.563368
9820,0.656467
9821,0.640987
9822,0.824338
9823,0.813924
9824,0.873104
9825,0.864953
9826,0.940241
9827,0.937929
9828,0.532492
9829,0.549165
9830,0.328014
9831,0.343653
9832,0.258299
9833,0.272165
9834,0.118506
9835,0.126541
9836,0.085063
9837,0.091165
9838,0.064905
9839,0.063088
9840,0.084461
9841,0.078564
9842,0.196127
9843,0.184531
9844,0.257838
9845,0.244436
9846,0.451397
9847,0.435066
9848,0.531092
9849,0.514833
9850,0.728207
9851,0.714584
9852,0.79317
9853,0.781344
9854,0.909294
9855,0.90225
9856,0.932626
9857,0.929513
9858,0.884102
9859,0.729601
9860,0.743846
9861,0.658248
9862,0.673643
9863,0.453138
9864,0.469751
9865,0.375202
9866,0.390907
9867,0.195897
9868,0.208397
9869,0.145181
9870,0.155324
9871,0.065654
9872,0.068022
9873,0.060013
9874,0.060425
9875,0.116762
9876,0.108451
9877,0.162565
9878,0.153308
9879,0.327309
9880,0.312503
9881,0.403628
9882,0.388676
9883,0.610235
9884,0.595179
9885,0.686802
9886,0.671611
9887,0.845821
9888,0.836238
9889,0.889498
9890,0.881473
9891,0.939827
9892,0.940618
9893,0.941678
9894,0.928358
9895,0.932756
9896,0.827999
9897,0.839166
9898,0.769891
9899,0.782016
9900,0.581624
9901,0.596857
9902,0.5015
9903,0.516956
9904,0.300675
9905,0.314275
9906,0.232624
9907,0.245613
9908,0.104776
9909,0.113077
9910,0.077148
9911,0.080086
9912,0.068573
9913,0.065296
9914,0.095965
9915,0.089278
9916,0.218316
9917,0.206412
9918,0.285197
9919,0.27115
9920,0.483766
9921,0.467531
9922,0.563568
9923,0.546909
9924,0.754614
9925,0.740999
9926,0.814548
9927,0.803725
9928,0.920484
9929,0.915315
9930,0.937612
9931,0.934343
9932,0.899665
9933,0.904679
9934,0.857782
9935,0.86585
9936,0.701186
9937,0.714537
9938,0.627013
9939,0.642427
9940,0.42072
9941,0.436632
9942,0.343533
9943,0.359013
9944,0.175662
9945,0.186076
9946,0.126896
9947,0.135047
9948,0.059759
9949,0.062071
9950,0.061802
9951,0.060208
9952,0.133787
9953,0.12516
9954,0.184496
9955,0.173415
9956,0.357725
9957,0.342138
9958,0.4348
9959,0.418589
9960,0.640789
9961,0.625151
9962,0.714085
9963,0.700267
9964,0.864692
9965,0.855773
9966,0.902103
9967,0.935095
9968,0.936912
9969,0.915539
9970,0.921436
9971,0.803873
9972,0.815469
9973,0.742162
9974,0.755564
9975,0.548603
9976,0.564934
9977,0.468908
9978,0.485168
9979,0.271793
9980,0.285416
9981,0.20683
9982,0.218656
9983,0.090706
9984,0.09775
9985,0.067374
9986,0.070487
9987,0.078568
9988,0.074681
9989,0.109532
9990,0.101575
9991,0.244322
9992,0.231464
9993,0.312619
9994,0.29899
9995,0.514402
9996,0.498802
9997,0.594852
9998,0.579427
9999,0.781201
10000,0.939987
10001,0.883238
10002,0.891549
10003,0.837435
10004,0.846692
10005,0.672691
10006,0.687497
10007,0.596372
10008,0.611324
10009,0.389765
10010,0.404821
10011,0.313198
10012,0.328389
10013,0.154179
10014,0.163762
10015,0.110502
10016,0.118527
10017,0.060172
10018,0.059382
10019,0.06544
10020,0.063682
10021,0.153351
10022,0.1429
10023,0.206882
10024,0.19518
10025,0.388464
10026,0.37294
10027,0.931427
10028,0.934704
10029,0.904035
10030,0.910722
10031,0.781683
10032,0.793588
10033,0.714803
10034,0.72885
10035,0.516234
10036,0.532469
10037,0.436432
10038,0.453091
10039,0.245386
10040,0.259001
10041,0.185452
10042,0.196275
10043,0.079516
10044,0.084685
10045,0.062388
10046,0.065657
10047,0.08891
10048,0.084025
10049,0.125261
10050,0.938198
10051,0.939792
10052,0.866213
10053,0.87484
10054,0.815504
10055,0.826585
10056,0.642275
10057,0.657862
10058,0.5652
10059,0.58141
10060,0.359211
10061,0.374849
10062,0.285915
10063,0.299733
10064,0.135308
10065,0.144227
10066,0.097897
10067,0.060461
10068,0.921432
10069,0.925319
10070,0.890468
10071,0.898425
10072,0.755679
10073,0.768536
10074,0.687381
10075,0.70101
10076,0.485598
10077,0.501198
10078,0.405148
10079,0.420573
10080,0.218799
10081,0.93456
10082,0.936318
10083,0.846649
10084,0.8571
10085,0.793118
10086,0.80482
10087,0.611536
10088,0.62706
10089,0.91109
10090,0.915975
10091,0.874739
10092,0.939539
10093,0.904335
10094,0.845734
10095,0.830699
10096,0.934598
10097,0.929195
10098,0.945439
10099,0.942124
10100,0.475624
10101,0.691716
10102,0.670964
10103,0.749
10104,0.731087
10105,0.88376
10106,0.872795
10107,0.913735
10108,0.904335
10109,0.138975
10110,0.285143
10111,0.36659
10112,0.345816
10113,0.564498
10114,0.542608
10115,0.630078
10116,0.607702
10117,0.802244
10118,0.785009
10119,0.845734
10120,0.830699
10121,0.934598
10122,0.929195
10123,0.945439
10124,0.942124
10125,0.086438
10126,0.079527
10127,0.196188
10128,0.18083
10129,0.247784
10130,0.229975
10131,0.432317
10132,0.410174
10133,0.498165
10134,0.475624
10135,0.691716
10136,0.670964
10137,0.749
10138,0.731087
10139,0.88376
10140,0.872795
10141,0.913735
10142,0.904335
10143,0.127545
10144,0.055301
10145,0.05879
10146,0.056554
10147,0.054228
10148,0.116002
10149,0.103748
10150,0.151711
10151,0.138975
10152,0.305368
10153,0.285143
10154,0.366591
10155,0.345815
10156,0.564498
10157,0.542608
10158,0.630078
10159,0.607701
10160,0.802244
10161,0.785009
10162,0.845734
10163,0.830699
10164,0.934598
10165,0.929195
10166,0.945439
10167,0.942124
10168,0.457208
10169,0.268667
10170,0.197439
10171,0.214399
10172,0.086589
10173,0.095984
10174,0.065555
10175,0.070926
10176,0.064777
10177,0.060698
10178,0.086438
10179,0.079527
10180,0.196188
10181,0.18083
10182,0.247783
10183,0.229975
10184,0.432317
10185,0.410174
10186,0.498165
10187,0.475624
10188,0.691716
10189,0.670964
10190,0.749
10191,0.731087
10192,0.88376
10193,0.872795
10194,0.913735
10195,0.567624
10196,0.589365
10197,0.369767
10198,0.391705
10199,0.307768
10200,0.328712
10201,0.153968
10202,0.168993
10203,0.116984
10204,0.127545
10205,0.055301
10206,0.058791
10207,0.056554
10208,0.054228
10209,0.116001
10210,0.103747
10211,0.151711
10212,0.138975
10213,0.305368
10214,0.285143
10215,0.366591
10216,0.345816
10217,0.564498
10218,0.542608
10219,0.630078
10220,0.607702
10221,0.802244
10222,0.785009
10223,0.896113
10224,0.751811
10225,0.76948
10226,0.694155
10227,0.714609
10228,0.501486
10229,0.524277
10230,0.435545
10231,0.457208
10232,0.250755
10233,0.268667
10234,0.197439
10235,0.214399
10236,0.086589
10237,0.095984
10238,0.065555
10239,0.070926
10240,0.064777
10241,0.060698
10242,0.086438
10243,0.079527
10244,0.196188
10245,0.18083
10246,0.247783
10247,0.229975
10248,0.432317
10249,0.410174
10250,0.498165
10251,0.946116
10252,0.935658
10253,0.939906
10254,0.847933
10255,0.861044
10256,0.803667
10257,0.819312
10258,0.633188
10259,0.654183
10260,0.567624
10261,0.589365
10262,0.369767
10263,0.391705
10264,0.307768
10265,0.328712
10266,0.153967
10267,0.168993
10268,0.116984
10269,0.127545
10270,0.055301
10271,0.05879
10272,0.056554
10273,0.054228
10274,0.116002
10275,0.103747
10276,0.151711
10277,0.305368
10278,0.914172
10279,0.92131
10280,0.883856
10281,0.896113
10282,0.751811
10283,0.76948
10284,0.694155
10285,0.714609
10286,0.501486
10287,0.524277
10288,0.435545
10289,0.457208
10290,0.250755
10291,0.268667
10292,0.197439
10293,0.214399
10294,0.086589
10295,0.095984
10296,0.065555
10297,0.070926
10298,0.064777
10299,0.060698
10300,0.944183
10301,0.946116
10302,0.935658
10303,0.939906
10304,0.847933
10305,0.861045
10306,0.803667
10307,0.819312
10308,0.633188
10309,0.654183
10310,0.567624
10311,0.589365
10312,0.369767
10313,0.391705
10314,0.307768
10315,0.328712
10316,0.153967
10317,0.168993
10318,0.116984
10319,0.914172
10320,0.92131
10321,0.883856
10322,0.896113
10323,0.751811
10324,0.76948
10325,0.694155
10326,0.714609
10327,0.501486
10328,0.524277
10329,0.435545
10330,0.250755
10331,0.944183
10332,0.946116
10333,0.935658
10334,0.939906
10335,0.847933
10336,0.861045
10337,0.803667
10338,0.819312
10339,0.633188
10340,0.654183
10341,0.914172
10342,0.92131
10343,0.883856
10344,0.944184
10345,0.910785
10346,0.857778
10347,0.841143
10348,0.93756
10349,0.931225
10350,0.949525
10351,0.946298
10352,0.507087
10353,0.71643
10354,0.692622
10355,0.763013
10356,0.740339
10357,0.887835
10358,0.873704
10359,0.912284
10360,0.900736
10361,0.953759
10362,0.322062
10363,0.399948
10364,0.373537
10365,0.588553
10366,0.561077
10367,0.640835
10368,0.613204
10369,0.80418
10370,0.781822
10371,0.840107
10372,0.821265
10373,0.932966
10374,0.923481
10375,0.946015
10376,0.939362
10377,0.10865
10378,0.095752
10379,0.228536
10380,0.207767
10381,0.274368
10382,0.251417
10383,0.453059
10384,0.425212
10385,0.505778
10386,0.477452
10387,0.68947
10388,0.663177
10389,0.736005
10390,0.711746
10391,0.872938
10392,0.856177
10393,0.900038
10394,0.88735
10395,0.950069
10396,0.946495
10397,0.089215
10398,0.051358
10399,0.060005
10400,0.053298
10401,0.136435
10402,0.121265
10403,0.169941
10404,0.151392
10405,0.321991
10406,0.295756
10407,0.370611
10408,0.344396
10409,0.558213
10410,0.530947
10411,0.611048
10412,0.585317
10413,0.780165
10414,0.759582
10415,0.822809
10416,0.804274
10417,0.921742
10418,0.142222
10419,0.158857
10420,0.06244
10421,0.068775
10422,0.050475
10423,0.053702
10424,0.072673
10425,0.062326
10426,0.092493
10427,0.081748
10428,0.206654
10429,0.187213
10430,0.248851
10431,0.226741
10432,0.422973
10433,0.396519
10434,0.477402
10435,0.451447
10436,0.664259
10437,0.640042
10438,0.492913
10439,0.28357
10440,0.307378
10441,0.236987
10442,0.259661
10443,0.112165
10444,0.126296
10445,0.087716
10446,0.099265
10447,0.045561
10448,0.046241
10449,0.051167
10450,0.048353
10451,0.120849
10452,0.106913
10453,0.151283
10454,0.135711
10455,0.294566
10456,0.271494
10457,0.345784
10458,0.533647
10459,0.677938
10460,0.600052
10461,0.626463
10462,0.411447
10463,0.438923
10464,0.359165
10465,0.386796
10466,0.19582
10467,0.218178
10468,0.159893
10469,0.178735
10470,0.067034
10471,0.076519
10472,0.053985
10473,0.060638
10474,0.064118
10475,0.058825
10476,0.084696
10477,0.075985
10478,0.187356
10479,0.169729
10480,0.89135
10481,0.904248
10482,0.771464
10483,0.792233
10484,0.725632
10485,0.748583
10486,0.546941
10487,0.574788
10488,0.494222
10489,0.522548
10490,0.31053
10491,0.336823
10492,0.263995
10493,0.288254
10494,0.127062
10495,0.143824
10496,0.099962
10497,0.11265
10498,0.049931
10499,0.053505
10500,0.053515
10501,0.948642
10502,0.939995
10503,0.946702
10504,0.863565
10505,0.878735
10506,0.830058
10507,0.848608
10508,0.678009
10509,0.704244
10510,0.629389
10511,0.655604
10512,0.441787
10513,0.469053
10514,0.388952
10515,0.414683
10516,0.219835
10517,0.240418
10518,0.177191
10519,0.195725
10520,0.078258
10521,0.927327
10522,0.937674
10523,0.907507
10524,0.918252
10525,0.793346
10526,0.812787
10527,0.751149
10528,0.773259
10529,0.577027
10530,0.603481
10531,0.522598
10532,0.548553
10533,0.335741
10534,0.359958
10535,0.954439
10536,0.948833
10537,0.951647
10538,0.879151
10539,0.893086
10540,0.848717
10541,0.864289
10542,0.705434
10543,0.728506
10544,0.654216
10545,0.466353
10546,0.935882
10547,0.941175
10548,0.915304
10549,0.924015
10550,0.812644
10551,0.830271
10552,0.946485
10553,0.922866
10554,0.961496
10555,0.872761
10556,0.85287
10557,0.945642
10558,0.936033
10559,0.953383
10560,0.944919
10561,0.5607
10562,0.72344
10563,0.780498
10564,0.752806
10565,0.892423
10566,0.873601
10567,0.907916
10568,0.891425
10569,0.957472
10570,0.953213
10571,0.961259
10572,0.95951
10573,0.457956
10574,0.423736
10575,0.627852
10576,0.594079
10577,0.660432
10578,0.62749
10579,0.806715
10580,0.780039
10581,0.830074
10582,0.806082
10583,0.922671
10584,0.908185
10585,0.936308
10586,0.136567
10587,0.263036
10588,0.324483
10589,0.29316
10590,0.491765
10591,0.45784
10592,0.526148
10593,0.491818
10594,0.692312
10595,0.660687
10596,0.723324
10597,0.692697
10598,0.852153
10599,0.829702
10600,0.082891
10601,0.069213
10602,0.182066
10603,0.157582
10604,0.206914
10605,0.182584
10606,0.357405
10607,0.324787
10608,0.390278
10609,0.357615
10610,0.560638
